USGS_Station_Number,Field_Name,project,discrete,estimated,frozen,storm,unique_storm_number,n_sub_flow_events,storm_start,storm_end,runoff_volume,peak_discharge,estimated_flow_fraction,suspended_sediment_load_pounds,chloride_load_pounds,nitrate_plus_nitrite_load_pounds,ammonia_plus_ammonium_load_pounds,total_Kjeldahl_nitrogen_unfiltered_load_pounds,orthophosphate_load_pounds,total_phosphorus_unfiltered_load_pounds,total_nitrogen_load_pounds,organic_nitrogen_load_pounds,dissolved_organic_carbon_load_pounds,total_organic_carbon_load_pounds,total_Kjeldahl_nitrogen_filtered_load_pounds,total_phosphorus_filtered_load_pounds,total_dissolved_solids_load_pounds,total_solids_load_pounds,total_suspended_solids_load_pounds,total_volatile_suspended_solids_load_pounds,suspended_sediment_conc_mgL,chloride_conc_mgL,nitrate_plus_nitrite_conc_mgL,ammonia_plus_ammonium_conc_mgL,total_Kjeldahl_nitrogen_unfiltered_conc_mgL,orthophosphate_conc_mgL,total_phosphorus_unfiltered_conc_mgL,total_nitrogen_conc_mgL,organic_nitrogen_conc_mgL,dissolved_organic_carbon_conc_mgL,total_organic_carbon_conc_mgL,total_Kjeldahl_nitrogen_filtered_conc_mgL,total_phosphorus_filtered_conc_mgL,total_dissolved_solids_conc_mgL,total_solids_conc_mgL,total_suspended_solids_conc_mgL,total_volatile_suspended_solids_conc_mgL,remark_suspended_sediment,remark_chloride,remark_nitrate_plus_nitrite,remark_ammonia_plus_ammonium,remark_total_Kjeldahl_nitrogen_unfiltered,remark_orthophosphate,remark_total_phosphorus_unfiltered,remark_total_nitrogen,remark_organic_nitrogen,remark_dissolved_organic_carbon,remark_total_organic_carbon,remark_total_Kjeldahl_nitrogen_filtered,remark_total_phosphorus_filtered,remark_total_dissolved_solids,remark_total_solids,remark_total_suspended_solids,remark_total_volatile_suspended_solids,suspended_sediment_yield_pounds_per_acre,chloride_yield_pounds_per_acre,nitrate_plus_nitrite_yield_pounds_per_acre,ammonia_plus_ammonium_yield_pounds_per_acre,total_Kjeldahl_nitrogen_unfiltered_yield_pounds_per_acre,orthophosphate_yield_pounds_per_acre,total_phosphorus_unfiltered_yield_pounds_per_acre,total_nitrogen_yield_pounds_per_acre,organic_nitrogen_yield_pounds_per_acre,dissolved_organic_carbon_yield_pounds_per_acre,total_organic_carbon_yield_pounds_per_acre,total_Kjeldahl_nitrogen_filtered_yield_pounds_per_acre,total_phosphorus_filtered_yield_pounds_per_acre,total_dissolved_solids_yield_pounds_per_acre,total_solids_yield_pounds_per_acre,total_suspended_solids_yield_pounds_per_acre,total_volatile_suspended_solids_yield_pounds_per_acre,rain,duration,Ievent,I5,I10,I15,I30,I60,energy_m1,erosivity_m1,energy_m2,erosivity_m2,ARFdays1,ARFdays2,ARFdays7,ARFdays14,remark_rain
USGS-411228084541702,IN-TL2,GLRI,0,1,0,0,1755,1,5/6/2017 8:30,5/11/2017 6:00,715.1,0.01419,1,3.21,0.134,0.00893,0.00536,0.083,0.00612,0.0175,0.0853,0.0777,NA,NA,NA,NA,NA,NA,NA,NA,72,3,0.2,0.12,1.86,0.137,0.393,1.91,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0514,0.00214,0.000143,0.0000857,0.00133,0.0000979,0.000281,0.00136,0.00124,NA,NA,NA,NA,NA,NA,NA,NA,0.42,1.317,0.319,1.44,1.08,0.96,0.84,0.7,644.4,5.413,662.8,5.568,0,0,1.74,3.13,tile
USGS-411228084541702,IN-TL2,GLRI,0,0,0,1,1756,1,5/11/2017 6:00,5/11/2017 17:45,601.7,0.03047,0,2.7,0.113,0.00751,0.00451,0.0699,0.00515,0.0148,0.0774,0.0654,NA,NA,NA,NA,NA,NA,NA,NA,72,3,0.2,0.12,1.86,0.137,0.393,2.06,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0433,0.0018,0.00012,0.0000721,0.00112,0.0000823,0.000236,0.00124,0.00105,NA,NA,NA,NA,NA,NA,NA,NA,0.47,9.967,0.04716,1.44,1.08,0.96,0.84,0.7,666.1,5.595,682.5,5.733,0,0,1.74,3.13,tile
USGS-411228084541702,IN-TL2,GLRI,0,1,0,0,1757,1,5/11/2017 17:45,5/20/2017 18:15,301.7,0.00586,1,1.36,0.0565,0.00377,0.00226,0.035,0.00258,0.0074,0.0388,0.0328,NA,NA,NA,NA,NA,NA,NA,NA,72,3,0.2,0.12,1.86,0.137,0.393,2.06,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0217,0.000904,0.0000603,0.0000362,0.000561,0.0000413,0.000118,0.000621,0.000524,NA,NA,NA,NA,NA,NA,NA,NA,0.47,24.58,0.01912,2.52,1.86,1.36,0.78,0.4,416.8,3.251,405,3.159,0,0,0,0.47,tile
USGS-411228084541702,IN-TL2,GLRI,0,0,0,1,1760,1,5/24/2017 21:15,5/26/2017 4:15,21920,0.491,0,141,2.05,0.684,0.109,2.27,0.22,0.542,2.96,2.16,NA,NA,NA,NA,NA,NA,NA,NA,103,1.5,0.5,0.08,1.66,0.161,0.396,2.16,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26,0.0328,0.0109,0.00175,0.0363,0.00352,0.00867,0.0473,0.0346,NA,NA,NA,NA,NA,NA,NA,NA,2.29,13.27,0.1726,1.8,1.08,0.84,0.6,0.47,1754,10.52,1792,10.75,0.03,0.03,0.61,1.08,tile
USGS-411228084541702,IN-TL2,GLRI,0,1,0,0,1761,1,5/26/2017 4:15,5/27/2017 3:00,223,0.0063,1,1.43,0.0209,0.00696,0.00111,0.0231,0.00224,0.00551,0.0301,0.022,NA,NA,NA,NA,NA,NA,NA,NA,103,1.5,0.5,0.08,1.66,0.161,0.396,2.16,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0229,0.000334,0.000111,0.0000178,0.00037,0.0000359,0.0000882,0.000481,0.000352,NA,NA,NA,NA,NA,NA,NA,NA,0.09,2.15,0.04186,0.24,0.24,0.24,0.2,0.12,85.59,0.1712,99.19,0.1984,0,0.73,2.84,2.9,tile
USGS-411228084541702,IN-TL2,GLRI,0,0,0,1,1762,1,5/27/2017 3:00,5/28/2017 7:30,16340,0.429,0,178,0.612,0.051,0.051,1.7,0.106,0.452,1.76,1.65,NA,NA,NA,NA,NA,NA,NA,NA,174,0.6,0.1,0.05,1.67,0.104,0.443,1.72,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84,0.0098,0.000816,0.000816,0.0273,0.0017,0.00723,0.0281,0.0264,NA,NA,NA,NA,NA,NA,NA,NA,0.98,8.567,0.1144,2.64,1.86,1.44,0.88,0.62,819.4,7.211,833.1,7.331,0,0.73,2.84,2.9,tile
USGS-411228084541702,IN-TL2,GLRI,0,1,0,0,1763,1,5/28/2017 7:30,5/28/2017 21:15,147.6,0.00457,1,1.6,0.00553,0.000461,0.000461,0.0154,0.000958,0.00408,0.0158,0.0149,NA,NA,NA,NA,NA,NA,NA,NA,174,0.6,0.1,0.05,1.67,0.104,0.443,1.72,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0257,0.0000885,0.00000737,0.00000737,0.000246,0.0000153,0.0000653,0.000254,0.000239,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.98,3.3,3.88,tile
USGS-411228084541702,IN-TL2,GLRI,0,0,0,1,1764,1,5/28/2017 21:15,5/29/2017 22:00,10810,0.472,0,225,1.08,0.0337,0.054,1.83,0.0817,0.504,1.86,1.78,NA,NA,NA,NA,NA,NA,NA,NA,333,1.6,0.1,0.08,2.71,0.121,0.746,2.76,2.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,0.0173,0.00054,0.000864,0.0293,0.00131,0.00806,0.0298,0.0284,NA,NA,NA,NA,NA,NA,NA,NA,0.45,8.867,0.05075,1.56,1.14,0.84,0.44,0.22,414.1,1.822,391.6,1.723,0.01,0.99,3.31,3.89,tile
USGS-411228084541702,IN-TL2,GLRI,0,1,0,0,1765,1,5/29/2017 22:00,6/23/2017 13:45,1250,0.0042,1,0.624,1.01,0.0039,0.108,0.372,0.0179,0.0395,0.376,0.264,NA,NA,NA,NA,NA,NA,NA,NA,8,12.9,0.1,1.39,4.77,0.229,0.506,4.82,3.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00999,0.0161,0.0000624,0.00174,0.00596,0.000286,0.000632,0.00602,0.00422,NA,NA,NA,NA,NA,NA,NA,NA,1.52,591,0.002572,3.36,2.52,1.92,1.36,0.98,1611,21.91,1616,21.98,0.24,0.46,3.76,4.34,tile
USGS-411228084541702,IN-TL2,GLRI,1,0,0,1,1766,1,6/23/2017 13:45,6/24/2017 0:45,171.8,0.00826,0,0.0858,0.138,0.000536,0.0149,0.0512,0.00246,0.00543,0.0517,0.0363,NA,NA,NA,NA,NA,NA,NA,NA,8,12.9,0.1,1.39,4.77,0.229,0.506,4.82,3.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00137,0.00221,0.00000858,0.000239,0.000819,0.0000393,0.0000868,0.000827,0.00058,NA,NA,NA,NA,NA,NA,NA,NA,0.83,5.85,0.1419,3.36,2.52,1.92,1.36,0.98,1201,16.34,1237,16.82,0,0,0.4,0.6,tile
USGS-411228084541702,IN-TL2,GLRI,0,1,0,0,1767,1,6/24/2017 0:45,6/30/2017 19:45,189,0.00415,1,0.0944,0.152,0.00059,0.0164,0.0563,0.0027,0.00597,0.0569,0.0399,NA,NA,NA,NA,NA,NA,NA,NA,8,12.9,0.1,1.39,4.77,0.229,0.506,4.82,3.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00151,0.00244,0.00000944,0.000262,0.0009,0.0000432,0.0000955,0.00091,0.000638,NA,NA,NA,NA,NA,NA,NA,NA,1.21,94,0.01287,2.4,2.04,1.52,1.12,0.72,1255,14.06,1236,13.85,0,0,0.96,1.38,tile
USGS-411228084541702,IN-TL2,GLRI,0,0,0,1,1768,1,6/30/2017 19:45,7/2/2017 2:00,9670,0.493,0,37.4,3.8,1.57,0.0302,1.13,0.248,0.37,2.7,1.1,NA,NA,NA,NA,NA,NA,NA,NA,62,6.3,2.6,0.05,1.88,0.411,0.613,4.48,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.599,0.0608,0.0251,0.000483,0.0182,0.00397,0.00592,0.0433,0.0177,NA,NA,NA,NA,NA,NA,NA,NA,0.9,25.83,0.03484,2.4,2.04,1.52,1.12,0.73,1076,12.05,1029,11.53,0.74,0.74,0.85,2.08,tile
USGS-411228084541702,IN-TL2,GLRI,0,1,0,0,1769,1,7/2/2017 2:00,7/22/2017 13:00,427.5,0.00356,1,0.214,0.344,0.00133,0.0371,0.127,0.00611,0.0135,0.129,0.0902,NA,NA,NA,NA,NA,NA,NA,NA,8,12.9,0.1,1.39,4.77,0.229,0.506,4.82,3.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00342,0.00551,0.0000214,0.000594,0.00204,0.0000978,0.000216,0.00206,0.00144,NA,NA,NA,NA,NA,NA,NA,NA,2.12,356,0.005956,2.04,1.44,1.08,0.6,0.43,1651,9.906,1615,9.688,0,0,0.9,1.75,tile
USGS-411228084541702,IN-TL2,GLRI,0,1,0,0,1802,1,11/4/2017 0:45,11/5/2017 17:45,147.6,0.328,1,0.295,0.00461,0.000461,0.000369,0.00921,0.00211,0.00322,0.0101,0.00885,NA,NA,NA,NA,NA,NA,NA,NA,32,0.5,0.1,0.04,1,0.229,0.349,1.1,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00472,0.0000737,0.00000737,0.0000059,0.000147,0.0000338,0.0000515,0.000162,0.000142,NA,NA,NA,NA,NA,NA,NA,NA,1.38,21,0.06571,7.44,5.04,3.92,2.56,2.02,2360,60.42,2255,57.73,0,0.34,0.65,1.42,tile
USGS-411228084541702,IN-TL2,GLRI,0,0,0,1,1803,1,11/5/2017 17:45,11/6/2017 11:15,15030,0.395,0,75.1,0.235,0.0469,0.0375,1.04,0.148,0.331,1.14,1,NA,NA,NA,NA,NA,NA,NA,NA,80,0.5,0.1,0.04,1.11,0.158,0.353,1.21,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.00375,0.000751,0.0006,0.0167,0.00237,0.0053,0.0182,0.0161,NA,NA,NA,NA,NA,NA,NA,NA,2.19,6.583,0.3327,7.44,5.04,3.92,2.56,2.02,3168,81.11,3040,77.81,0.34,0.34,0.99,1.76,tile
USGS-411228084541702,IN-TL2,GLRI,1,0,0,0,1804,1,11/6/2017 11:15,11/15/2017 16:45,358.8,0.0223,0,0.717,0.0112,0.00112,0.000896,0.0224,0.00513,0.00782,0.0246,0.0215,NA,NA,NA,NA,NA,NA,NA,NA,32,0.5,0.1,0.04,1,0.229,0.349,1.1,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0115,0.000179,0.0000179,0.0000143,0.000358,0.0000821,0.000125,0.000394,0.000344,NA,NA,NA,NA,NA,NA,NA,NA,0.32,74.03,0.004322,0.24,0.18,0.12,0.12,0.11,137.2,0.1646,153.1,0.1837,0,0,2.19,3.18,tile
USGS-411228084541702,IN-TL2,GLRI,0,1,0,0,1806,1,11/17/2017 1:45,11/18/2017 6:45,0.6,0.00142,1,0.00128,0.00002,0.000002,0.0000016,0.0000399,0.00000914,0.0000139,0.0000439,0.0000383,NA,NA,NA,NA,NA,NA,NA,NA,32,0.5,0.1,0.04,1,0.229,0.349,1.1,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000204,0.0000003,0.00000003,0.000000027,0.00000064,0.000000147,0.000000224,0.0000007,0.00000061,NA,NA,NA,NA,NA,NA,NA,NA,0.32,1.417,0.2259,1.68,1.2,0.96,0.68,0.58,465.6,3.166,486.4,3.308,0,0,0.56,3.09,tile
USGS-411228084541702,IN-TL2,GLRI,0,0,0,1,1807,1,11/18/2017 6:45,11/19/2017 14:30,19050,0.383,0,65.4,0.714,0.0595,0.0476,1.09,0.151,0.346,1.21,1.05,NA,NA,NA,NA,NA,NA,NA,NA,55,0.6,0.1,0.04,0.92,0.127,0.291,1.02,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,0.0114,0.000952,0.000761,0.0175,0.00242,0.00554,0.0194,0.0167,NA,NA,NA,NA,NA,NA,NA,NA,1.88,24.25,0.07753,1.68,1.2,0.96,0.68,0.58,1507,10.25,1588,10.8,0,0,0.56,3.09,tile
USGS-411228084541702,IN-TL2,GLRI,1,0,0,0,1808,1,11/19/2017 14:30,1/11/2018 4:45,390.2,0.01911,0,0.512,0.0463,0.0219,0.000974,0.0241,0.00341,0.00624,0.046,0.0231,NA,NA,NA,NA,NA,NA,NA,NA,21,1.9,0.9,0.04,0.99,0.14,0.256,1.89,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00819,0.000741,0.000351,0.0000156,0.000386,0.0000546,0.0000998,0.000737,0.00037,NA,NA,NA,NA,NA,NA,NA,NA,0.21,1191,0.0001764,0.12,0.12,0.12,0.08,0.05,80.43,0.06434,43.35,0.03468,0,0,2.31,2.44,tile
USGS-411228084541702,IN-TL2,GLRI,0,0,0,1,1809,1,1/11/2018 4:45,1/12/2018 21:00,6600,0.278,0,21,5.52,0.124,1.27,1.99,1.94,2.02,2.11,0.721,NA,NA,NA,NA,NA,NA,NA,NA,51,13.4,0.3,3.08,4.83,4.7,4.9,5.13,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336,0.0883,0.00198,0.0203,0.0318,0.031,0.0323,0.0338,0.0115,NA,NA,NA,NA,NA,NA,NA,NA,0.38,15.02,0.02531,0.24,0.24,0.16,0.14,0.1,163.7,0.2291,190.9,0.2673,0,0.02,0.02,0.02,tile
USGS-411228084541702,IN-TL2,GLRI,1,0,1,0,1810,1,1/12/2018 21:00,1/21/2018 21:15,944.6,0.09869,0,1.71,2.65,0.254,0.16,0.286,0.265,0.277,0.54,0.126,NA,NA,NA,NA,NA,NA,NA,NA,29,45,4.3,2.71,4.85,4.5,4.7,9.15,2.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0274,0.0425,0.00406,0.00256,0.00458,0.00425,0.00443,0.00863,0.00202,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4,tile frozen
USGS-411228084541702,IN-TL2,GLRI,0,1,1,1,1811,1,1/21/2018 21:15,1/25/2018 15:30,3502,0.04485,1,11.1,2.93,0.0656,0.673,1.06,1.03,1.07,1.12,0.383,NA,NA,NA,NA,NA,NA,NA,NA,51,13.4,0.3,3.08,4.83,4.7,4.9,5.13,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178,0.0469,0.00105,0.0108,0.0169,0.0164,0.0171,0.0179,0.00612,NA,NA,NA,NA,NA,NA,NA,NA,0.35,41.17,0.008502,0.72,0.42,0.28,0.14,0.07,173,0.2421,168,0.2352,0,0,0.01,0.41,tile frozen
USGS-411228084541702,IN-TL2,GLRI,0,1,1,0,1812,1,1/25/2018 15:30,2/15/2018 13:00,571.3,0.01172,1,1.03,1.61,0.153,0.0967,0.173,0.161,0.168,0.326,0.0763,NA,NA,NA,NA,NA,NA,NA,NA,29,45,4.3,2.71,4.85,4.5,4.7,9.15,2.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0165,0.0257,0.00245,0.00155,0.00277,0.00257,0.00268,0.00522,0.00122,NA,NA,NA,NA,NA,NA,NA,NA,0.06,446.5,0.0001344,0.12,0.06,0.04,0.02,0.02,24.51,0.004902,3.849,0.0007697,0,0,0.35,0.36,tile frozen
USGS-411228084541702,IN-TL2,GLRI,0,0,1,1,1813,1,2/15/2018 13:00,2/16/2018 16:30,11800,0.307,0,62.6,17.1,3.76,0.368,1.24,0.81,0.884,5,0.876,NA,NA,NA,NA,NA,NA,NA,NA,85,23.2,5.1,0.5,1.69,1.1,1.2,6.79,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.273,0.0601,0.00589,0.0199,0.013,0.0141,0.08,0.014,NA,NA,NA,NA,NA,NA,NA,NA,0.62,9.55,0.06492,0.6,0.48,0.36,0.28,0.21,369.7,1.035,404.4,1.132,0.01,0.03,0.04,0.04,tile frozen
USGS-411228084541702,IN-TL2,GLRI,0,1,1,0,1814,1,2/16/2018 16:30,2/19/2018 10:00,913.6,0.05381,1,0.456,0.656,0.114,0.00342,0.0536,0.0203,0.024,0.168,0.0502,NA,NA,NA,NA,NA,NA,NA,NA,8,11.5,2,0.06,0.94,0.356,0.42,2.94,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0073,0.0105,0.00183,0.0000548,0.000858,0.000325,0.000383,0.00268,0.000803,NA,NA,NA,NA,NA,NA,NA,NA,0.11,14.33,0.007674,0.72,0.48,0.4,0.28,0.2,118.9,0.333,130.7,0.3659,0,0,0.66,0.66,tile frozen
USGS-411228084541702,IN-TL2,GLRI,0,0,1,1,1815,1,2/19/2018 10:00,2/20/2018 13:45,28440,0.381,0,112,19.7,4.44,0.426,2.47,1.33,1.62,6.91,2.04,NA,NA,NA,NA,NA,NA,NA,NA,63,11.1,2.5,0.24,1.39,0.748,0.91,3.89,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79,0.315,0.071,0.00682,0.0395,0.0213,0.0259,0.111,0.0327,NA,NA,NA,NA,NA,NA,NA,NA,1.47,28.57,0.05146,0.96,0.72,0.6,0.5,0.44,998.6,4.993,1078,5.388,0.01,0.01,0.67,0.67,tile frozen
USGS-411228084541702,IN-TL2,GLRI,0,0,0,1,1816,1,2/20/2018 13:45,2/21/2018 7:00,18580,0.395,0,25.5,9.97,1.04,0.104,1.3,0.905,1.01,2.34,1.19,NA,NA,NA,NA,NA,NA,NA,NA,22,8.6,0.9,0.09,1.12,0.78,0.87,2.02,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.408,0.16,0.0167,0.00167,0.0208,0.0145,0.0161,0.0375,0.0191,NA,NA,NA,NA,NA,NA,NA,NA,0.66,17.47,0.03779,0.48,0.48,0.4,0.28,0.19,429.8,1.203,477.9,1.338,1.2,1.43,2.08,2.09,tile
USGS-411228084541702,IN-TL2,GLRI,0,0,0,1,1817,1,2/21/2018 7:00,2/22/2018 7:00,21220,0.405,0,22.5,9.27,0.132,0.0662,1.18,0.815,0.923,1.31,1.11,NA,NA,NA,NA,NA,NA,NA,NA,17,7,0.1,0.05,0.89,0.615,0.697,0.99,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.148,0.00212,0.00106,0.0189,0.013,0.0148,0.021,0.0178,NA,NA,NA,NA,NA,NA,NA,NA,0.61,8.35,0.07305,0.6,0.42,0.36,0.32,0.22,314.7,1.007,366.3,1.172,0.67,2.05,2.71,2.72,tile
USGS-411228084541702,IN-TL2,GLRI,1,0,0,0,1818,1,2/22/2018 7:00,2/23/2018 13:00,253.1,0.01617,0,0.126,0.182,0.0316,0.000948,0.0149,0.00563,0.00664,0.0465,0.0139,NA,NA,NA,NA,NA,NA,NA,NA,8,11.5,2,0.06,0.94,0.356,0.42,2.94,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00202,0.00291,0.000506,0.0000152,0.000238,0.00009,0.000106,0.000743,0.000223,NA,NA,NA,NA,NA,NA,NA,NA,0.08,27.8,0.002878,0.48,0.36,0.24,0.12,0.06,60.62,0.07275,56.07,0.06729,0.31,1.28,3.29,3.33,tile
USGS-411228084541702,IN-TL2,GLRI,0,0,0,1,1819,1,2/23/2018 13:00,2/24/2018 3:00,11910,0.402,0,18.6,7.66,0.297,0.0372,0.669,0.404,0.473,0.966,0.632,NA,NA,NA,NA,NA,NA,NA,NA,25,10.3,0.4,0.05,0.9,0.544,0.636,1.3,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.297,0.122,0.00476,0.000595,0.0107,0.00647,0.00756,0.0155,0.0101,NA,NA,NA,NA,NA,NA,NA,NA,0.29,4.067,0.07131,0.48,0.36,0.32,0.28,0.19,180.7,0.5059,198.6,0.556,0.02,0.2,2.7,3.36,tile
USGS-411228084541702,IN-TL2,GLRI,0,1,0,0,1820,1,2/24/2018 3:00,2/25/2018 0:45,797.5,0.07425,1,0.398,0.573,0.0996,0.00299,0.0468,0.0177,0.0209,0.146,0.0438,NA,NA,NA,NA,NA,NA,NA,NA,8,11.5,2,0.06,0.94,0.356,0.42,2.94,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00637,0.00916,0.00159,0.0000478,0.000749,0.000284,0.000335,0.00234,0.000701,NA,NA,NA,NA,NA,NA,NA,NA,0.04,2.8,0.01429,0.12,0.06,0.04,0.02,0.02,18.49,0.003699,16.44,0.003287,0.24,0.31,2.99,3.65,tile
USGS-411228084541702,IN-TL2,GLRI,0,0,0,1,1821,1,2/25/2018 0:45,2/25/2018 15:30,6645,0.197,0,4.15,4.73,0.124,0.0124,0.373,0.209,0.25,0.498,0.361,NA,NA,NA,NA,NA,NA,NA,NA,10,11.4,0.3,0.03,0.9,0.504,0.603,1.2,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0664,0.0757,0.00199,0.000199,0.00597,0.00335,0.004,0.00797,0.00577,NA,NA,NA,NA,NA,NA,NA,NA,0.21,7.917,0.02653,0.24,0.24,0.2,0.12,0.07,94.23,0.1131,109.9,0.1319,0.04,0.33,3.03,3.69,tile
USGS-411228084541702,IN-TL2,GLRI,0,1,0,0,1822,1,2/25/2018 15:30,3/1/2018 11:15,1020,0.07391,1,0.509,0.732,0.127,0.00382,0.0598,0.0227,0.0267,0.187,0.056,NA,NA,NA,NA,NA,NA,NA,NA,8,11.5,2,0.06,0.94,0.356,0.42,2.94,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00815,0.0117,0.00204,0.0000611,0.000957,0.000363,0.000428,0.00299,0.000896,NA,NA,NA,NA,NA,NA,NA,NA,0.19,24.52,0.00775,0.96,0.48,0.32,0.16,0.08,117.7,0.1884,110.9,0.1774,0,0,0.77,3.89,tile
