"","USGS_Station_Number","Field_Name","P_start","P_end","rain","duration","Ievent","I5","I10","I15","I30","I60","energy_m1","erosivity_m1","energy_m2","erosivity_m2","ARFdays1","ARFdays2","ARFdays7","ARFdays14","Associated_Q","Q_total_volume","Date","Tmp","P_frozen","dup_Q","BasinArea_ac","area_ft2","Q_total_in","Monitoring","FarmEnterprise","CropRotation","Tillage","Tile","SoilType","HydrologicGroup","DrainageClass","MeanSlope_per","Clay_Fraction","Field_Year","PerennialFrac","Start_Date_wt","DSP","Crop","PreviousCrop","Annual_Tillage"
"3081","USGS-423900090172100","R2","2004-11-18 19:12:00","2004-11-18 19:59:00",0.019,0.7833,0.02426,0.12,0.06,0.04,0.02,0.019,10.86,0.002173,10.37,0.002074,0.018,0.083,0.202,0.267,FALSE,0,"2004-11-18",14.6600008010864,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2004,0,"2004-04-26",206,"Corn","Corn","No-Till"
"3082","USGS-423900090172100","R2","2004-11-18 23:46:00","2004-11-19 03:23:00",0.092,3.617,0.02544,0.216,0.114,0.112,0.074,0.046,38.42,0.02843,41.53,0.03073,0.037,0.102,0.221,0.286,FALSE,0,"2004-11-18",14.6600008010864,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2004,0,"2004-04-26",206,"Corn","Corn","No-Till"
"3083","USGS-423900090172100","R2","2004-11-19 09:30:00","2004-11-19 17:38:00",0.165,8.133,0.02029,0.12,0.06,0.076,0.056,0.046,62.05,0.03475,65.23,0.03653,0.129,0.138,0.322,0.387,FALSE,0,"2004-11-19",10.1800003051758,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2004,0,"2004-04-26",207,"Corn","Corn","No-Till"
"3084","USGS-423900090172100","R2","2004-11-20 04:17:00","2004-11-20 05:55:00",0.028,1.633,0.01714,0.12,0.06,0.04,0.02,0.019,14.58,0.002917,13.28,0.002655,0.174,0.303,0.487,0.552,FALSE,0,"2004-11-20",8.82000064849854,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2004,0,"2004-04-26",208,"Corn","Corn","No-Till"
"3085","USGS-423900090172100","R2","2004-11-27 04:57:00","2004-11-27 08:48:00",0.037,3.85,0.00961,0.12,0.06,0.04,0.02,0.018,17.37,0.003474,14.12,0.002823,0.018,0.018,0.036,0.533,FALSE,0,"2004-11-27",2.06000018119812,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2004,0,"2004-04-26",215,"Corn","Corn","No-Till"
"3086","USGS-423900090172100","R2","2004-11-27 11:41:00","2004-11-27 21:11:00",0.304,9.5,0.032,0.12,0.114,0.112,0.092,0.065,120,0.1104,141.7,0.1304,0.055,0.055,0.055,0.57,FALSE,0,"2004-11-27",2.06000018119812,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2004,0,"2004-04-26",215,"Corn","Corn","No-Till"
"3087","USGS-423900090172100","R2","2004-12-06 02:02:00","2004-12-06 11:21:00",0.349,9.317,0.03746,0.228,0.222,0.184,0.148,0.111,152.2,0.2252,182.7,0.2704,0,0,0,0.359,FALSE,0,"2004-12-06",1.76000010967255,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2004,0,"2004-04-26",224,"Corn","Corn","No-Till"
"3088","USGS-423900090172100","R2","2004-12-07 05:01:00","2004-12-07 06:29:00",0.027,1.467,0.01841,0.108,0.054,0.072,0.036,0.018,13.86,0.004988,13.54,0.004874,0.184,0.359,0.359,0.718,FALSE,0,"2004-12-07",5.05000019073486,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2004,0,"2004-04-26",225,"Corn","Corn","No-Till"
"3089","USGS-423900090172100","R2","2004-12-07 08:38:00","2004-12-07 16:20:00",0.396,7.7,0.05143,0.324,0.222,0.184,0.166,0.138,174.1,0.289,211.6,0.3513,0.055,0.386,0.386,0.745,FALSE,0,"2004-12-07",5.05000019073486,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2004,0,"2004-04-26",225,"Corn","Corn","No-Till"
"3090","USGS-423900090172100","R2","2004-12-10 02:39:00","2004-12-10 04:35:00",0.12,1.933,0.06207,0.228,0.222,0.184,0.11,0.074,59.36,0.0653,69.44,0.07638,0,0,0.791,1.15,FALSE,0,"2004-12-10",3.48000025749207,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2004,0,"2004-04-26",228,"Corn","Corn","No-Till"
"3091","USGS-423900090172100","R2","2004-12-10 13:31:00","2004-12-10 14:24:00",0.027,0.8833,0.03057,0.108,0.054,0.036,0.036,0.027,13.72,0.004939,13.92,0.00501,0.12,0.12,0.911,1.27,FALSE,0,"2004-12-10",3.48000025749207,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2004,0,"2004-04-26",228,"Corn","Corn","No-Till"
"3092","USGS-423900090172100","R2","2004-12-10 22:55:00","2004-12-11 00:25:00",0.028,1.5,0.01867,0.12,0.06,0.04,0.02,0.019,14.61,0.002923,13.5,0.0027,0.156,0.156,0.947,1.288,FALSE,0,"2004-12-10",3.48000025749207,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2004,0,"2004-04-26",228,"Corn","Corn","No-Till"
"3093","USGS-423900090172100","R2","2005-02-06 22:15:00","2005-02-07 03:19:00",0.135,5.067,0.02664,0.108,0.108,0.072,0.072,0.063,54.86,0.0395,62.6,0.04507,0,0,0,0,TRUE,71950,"2005-02-06",3.94000029563904,FALSE,FALSE,17.2,749232,1.15238003715805,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-88,"Soybean","Corn","No-Till"
"3094","USGS-423900090172100","R2","2005-02-07 07:38:00","2005-02-07 15:00:00",0.099,7.367,0.01344,0.108,0.054,0.036,0.036,0.027,37.51,0.0135,34.33,0.01236,0.135,0.135,0.135,0.135,TRUE,0,"2005-02-07",3.28000020980835,FALSE,TRUE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-87,"Soybean","Corn","No-Till"
"3095","USGS-423900090172100","R2","2005-02-13 13:11:00","2005-02-13 18:58:00",0.135,5.783,0.02334,0.108,0.054,0.072,0.054,0.036,51.56,0.02784,55.19,0.0298,0,0,0.234,0.234,TRUE,75420,"2005-02-13",1.28000009059906,FALSE,FALSE,17.2,749232,1.20795694791466,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-81,"Soybean","Corn","No-Till"
"3096","USGS-423900090172100","R2","2005-02-13 21:27:00","2005-02-14 10:13:00",0.18,12.77,0.0141,0.108,0.054,0.072,0.054,0.036,65.84,0.03555,63.8,0.03445,0.135,0.135,0.369,0.369,TRUE,0,"2005-02-13",1.28000009059906,FALSE,TRUE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-81,"Soybean","Corn","No-Till"
"3097","USGS-423900090172100","R2","2005-02-14 14:44:00","2005-02-14 15:54:00",0.072,1.167,0.06171,0.108,0.108,0.108,0.09,0.063,33.47,0.03012,39.95,0.03595,0.27,0.315,0.324,0.549,TRUE,0,"2005-02-14",1.53000009059906,FALSE,TRUE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-80,"Soybean","Corn","No-Till"
"3098","USGS-423900090172100","R2","2005-02-15 08:06:00","2005-02-15 10:11:00",0.036,2.083,0.01728,0.108,0.054,0.036,0.018,0.018,16.46,0.002963,15.36,0.002764,0.108,0.387,0.387,0.621,TRUE,0,"2005-02-15",1.7700001001358,FALSE,TRUE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-79,"Soybean","Corn","No-Till"
"3099","USGS-423900090172100","R2","2005-03-07 06:48:00","2005-03-07 08:00:00",0.18,1.2,0.15,0.216,0.216,0.216,0.18,0.162,98.41,0.1771,118,0.2124,0,0,0,0.036,FALSE,0,"2005-03-07",10.3400001525879,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-59,"Soybean","Corn","No-Till"
"3100","USGS-423900090172100","R2","2005-03-30 18:18:00","2005-03-30 18:46:00",0.225,0.4667,0.4821,0.756,0.648,0.54,0.45,0.225,186.9,0.841,185.3,0.8337,0,0,0,0,FALSE,0,"2005-03-30",12.9900007247925,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-36,"Soybean","Corn","No-Till"
"3101","USGS-423900090172100","R2","2005-03-30 20:50:00","2005-03-30 22:56:00",0.117,2.1,0.05571,0.648,0.432,0.324,0.18,0.09,81.6,0.1469,83.34,0.15,0.225,0.225,0.225,0.225,FALSE,0,"2005-03-30",12.9900007247925,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-36,"Soybean","Corn","No-Till"
"3102","USGS-423900090172100","R2","2005-03-31 09:42:00","2005-03-31 10:19:00",0.018,0.6167,0.02919,0.108,0.054,0.036,0.018,0.018,10.56,0.001901,10.26,0.001846,0.342,0.342,0.342,0.342,FALSE,0,"2005-03-31",12.5100002288818,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-35,"Soybean","Corn","No-Till"
"3103","USGS-423900090172100","R2","2005-04-06 22:18:00","2005-04-07 04:04:00",0.741,5.767,0.1285,2.52,1.692,1.38,1.05,0.579,620.6,6.516,611.8,6.424,0,0,0.045,0.36,FALSE,0,"2005-04-06",17.0100002288818,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-29,"Soybean","Corn","No-Till"
"3104","USGS-423900090172100","R2","2005-04-11 20:22:00","2005-04-11 21:36:00",0.172,1.233,0.1395,0.552,0.276,0.252,0.2,0.154,113,0.226,122.8,0.2455,0,0,0.741,1.101,FALSE,0,"2005-04-11",18.6300010681152,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-24,"Soybean","Corn","No-Till"
"3105","USGS-423900090172100","R2","2005-04-11 23:42:00","2005-04-12 00:29:00",0.38,0.7833,0.4851,1.092,0.816,0.652,0.506,0.38,339.5,1.718,326.5,1.652,0.172,0.172,0.913,1.273,FALSE,0,"2005-04-11",18.6300010681152,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-24,"Soybean","Corn","No-Till"
"3106","USGS-423900090172100","R2","2005-04-12 05:07:00","2005-04-12 12:55:00",0.261,7.8,0.03346,0.432,0.378,0.324,0.216,0.135,133.4,0.288,148.6,0.3209,0.552,0.552,1.293,1.653,FALSE,0,"2005-04-12",14.0700006484985,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-23,"Soybean","Corn","No-Till"
"3107","USGS-423900090172100","R2","2005-04-12 17:57:00","2005-04-12 18:14:00",0.045,0.2833,0.1588,0.324,0.216,0.144,0.09,0.045,27.45,0.0247,30.96,0.02786,0.813,0.813,1.554,1.914,FALSE,0,"2005-04-12",14.0700006484985,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-23,"Soybean","Corn","No-Till"
"3108","USGS-423900090172100","R2","2005-04-12 22:44:00","2005-04-12 23:47:00",0.018,1.05,0.01714,0.108,0.054,0.036,0.018,0.009,10.47,0.001885,9.554,0.00172,0.686,0.858,1.599,1.959,FALSE,0,"2005-04-12",14.0700006484985,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-23,"Soybean","Corn","No-Till"
"3109","USGS-423900090172100","R2","2005-04-16 21:53:00","2005-04-16 23:17:00",0.027,1.4,0.01929,0.108,0.054,0.072,0.036,0.018,13.98,0.005032,13.81,0.004972,0,0,0.876,1.617,FALSE,0,"2005-04-16",12.4700002670288,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-19,"Soybean","Corn","No-Till"
"3110","USGS-423900090172100","R2","2005-04-17 06:23:00","2005-04-17 08:10:00",0.054,1.783,0.03028,0.216,0.108,0.108,0.054,0.045,26.11,0.0141,28.6,0.01545,0.036,0.036,0.912,1.653,FALSE,0,"2005-04-17",11.6500005722046,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-18,"Soybean","Corn","No-Till"
"3111","USGS-423900090172100","R2","2005-04-18 00:29:00","2005-04-18 00:42:00",0.027,0.2167,0.1246,0.216,0.108,0.108,0.054,0.027,16.17,0.008734,18.08,0.009761,0.063,0.09,0.966,1.707,FALSE,0,"2005-04-18",16.25,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-17,"Soybean","Corn","No-Till"
"3112","USGS-423900090172100","R2","2005-04-22 07:25:00","2005-04-22 15:41:00",0.396,8.267,0.0479,0.216,0.162,0.144,0.108,0.09,167.5,0.1809,204.1,0.2204,0,0,0.117,0.993,FALSE,0,"2005-04-22",9.85000038146973,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-13,"Soybean","Corn","No-Till"
"3113","USGS-423900090172100","R2","2005-04-25 22:17:00","2005-04-25 23:24:00",0.063,1.117,0.05642,0.108,0.108,0.108,0.09,0.054,29.43,0.02648,34.58,0.03112,0,0,0.405,1.226,FALSE,0,"2005-04-25",6.90000009536743,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-10,"Soybean","Corn","No-Till"
"3114","USGS-423900090172100","R2","2005-04-26 18:18:00","2005-04-26 20:18:00",0.027,2,0.0135,0.216,0.108,0.072,0.036,0.018,17.99,0.006475,16.17,0.005821,0.063,0.063,0.468,0.603,FALSE,0,"2005-04-26",9.03999996185303,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",-9,"Soybean","Corn","No-Till"
"3115","USGS-423900090172100","R2","2005-05-06 23:20:00","2005-05-06 23:42:00",0.027,0.3667,0.07364,0.216,0.108,0.072,0.054,0.027,16.58,0.008955,17.63,0.009522,0,0,0,0.099,FALSE,0,"2005-05-06",15.2200002670288,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",1,"Soybean","Corn","No-Till"
"3116","USGS-423900090172100","R2","2005-05-07 02:06:00","2005-05-07 02:13:00",0.018,0.1167,0.1543,0.108,0.108,0.072,0.036,0.018,11.56,0.004162,12.58,0.004527,0.027,0.027,0.027,0.126,FALSE,0,"2005-05-07",17.25,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",2,"Soybean","Corn","No-Till"
"3117","USGS-423900090172100","R2","2005-05-07 15:25:00","2005-05-07 16:35:00",0.063,1.167,0.054,0.216,0.108,0.108,0.072,0.054,29.46,0.02121,34.38,0.02476,0.045,0.045,0.045,0.144,FALSE,0,"2005-05-07",17.25,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",2,"Soybean","Corn","No-Till"
"3118","USGS-423900090172100","R2","2005-05-08 21:07:00","2005-05-08 23:58:00",0.445,2.85,0.1561,1.116,0.936,0.732,0.564,0.409,371.6,2.096,363.8,2.052,0,0.108,0.108,0.207,FALSE,0,"2005-05-08",16.0700016021729,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",3,"Soybean","Corn","No-Till"
"3119","USGS-423900090172100","R2","2005-05-09 05:39:00","2005-05-09 08:02:00",0.333,2.383,0.1397,0.432,0.324,0.324,0.27,0.234,198.2,0.5352,225.7,0.6093,0.445,0.508,0.553,0.652,FALSE,0,"2005-05-09",19.9300003051758,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",4,"Soybean","Corn","No-Till"
"3120","USGS-423900090172100","R2","2005-05-09 16:56:00","2005-05-09 17:05:00",0.036,0.15,0.24,0.324,0.216,0.144,0.072,0.036,25.18,0.01813,26.81,0.0193,0.778,0.778,0.886,0.985,FALSE,0,"2005-05-09",19.9300003051758,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",4,"Soybean","Corn","No-Till"
"3121","USGS-423900090172100","R2","2005-05-11 08:41:00","2005-05-11 13:02:00",0.558,4.35,0.1283,0.54,0.54,0.54,0.414,0.315,350.2,1.45,387.3,1.603,0,0.036,0.922,0.922,FALSE,0,"2005-05-11",18.4100017547607,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",6,"Soybean","Corn","No-Till"
"3122","USGS-423900090172100","R2","2005-05-12 18:50:00","2005-05-12 19:33:00",0.09,0.7167,0.1256,0.324,0.27,0.216,0.162,0.09,52.01,0.08425,59.62,0.09658,0.009,0.576,1.498,1.498,FALSE,0,"2005-05-12",8.46000003814697,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",7,"Soybean","Corn","No-Till"
"3123","USGS-423900090172100","R2","2005-05-13 05:50:00","2005-05-13 07:19:00",0.234,1.483,0.1578,0.432,0.27,0.252,0.234,0.189,144.9,0.339,162.7,0.3806,0.099,0.666,1.588,1.588,FALSE,0,"2005-05-13",6.64000034332275,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",8,"Soybean","Corn","No-Till"
"3124","USGS-423900090172100","R2","2005-05-13 09:42:00","2005-05-13 11:10:00",0.054,1.467,0.03682,0.108,0.108,0.072,0.054,0.045,24.27,0.01311,27.16,0.01467,0.333,0.702,1.822,1.822,FALSE,0,"2005-05-13",6.64000034332275,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",8,"Soybean","Corn","No-Till"
"3125","USGS-423900090172100","R2","2005-05-19 00:55:00","2005-05-19 01:40:00",0.081,0.75,0.108,0.324,0.216,0.18,0.108,0.081,53.24,0.0575,56.43,0.06094,0.009,0.009,0.405,1.894,FALSE,0,"2005-05-19",17.5900001525879,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",14,"Soybean","Corn","No-Till"
"3126","USGS-423900090172100","R2","2005-05-19 04:04:00","2005-05-19 07:37:00",0.135,3.55,0.03803,0.432,0.27,0.216,0.126,0.108,75.86,0.09558,81.29,0.1024,0.09,0.09,0.486,1.975,FALSE,0,"2005-05-19",17.5900001525879,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",14,"Soybean","Corn","No-Till"
"3127","USGS-423900090172100","R2","2005-05-27 21:15:00","2005-05-27 22:21:00",0.063,1.1,0.05727,0.216,0.162,0.144,0.072,0.054,33.89,0.0244,38.52,0.02773,0,0,0.009,0.243,FALSE,0,"2005-05-27",14.9300003051758,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",22,"Soybean","Corn","No-Till"
"3128","USGS-423900090172100","R2","2005-05-29 16:09:00","2005-05-29 17:26:00",0.063,1.283,0.04909,0.216,0.108,0.108,0.072,0.054,29.61,0.02132,34.09,0.02455,0,0.063,0.063,0.306,FALSE,0,"2005-05-29",12.7900009155273,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",24,"Soybean","Corn","No-Till"
"3129","USGS-423900090172100","R2","2005-06-04 14:52:00","2005-06-04 15:54:00",0.018,1.033,0.01742,0.108,0.054,0.036,0.018,0.009,10.47,0.001885,9.575,0.001724,0,0,0.072,0.144,FALSE,0,"2005-06-04",18.6000003814697,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",30,"Soybean","Corn","No-Till"
"3130","USGS-423900090172100","R2","2005-06-05 04:52:00","2005-06-05 08:45:00",1.024,3.883,0.2637,4.056,2.748,2.048,1.182,0.889,993.4,11.74,972,11.49,0.018,0.018,0.09,0.162,FALSE,0,"2005-06-05",21.2600002288818,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",31,"Soybean","Corn","No-Till"
"3131","USGS-423900090172100","R2","2005-06-06 02:26:00","2005-06-06 02:31:00",0.018,0.08333,0.216,0.216,0.108,0.072,0.036,0.018,12.09,0.004352,13.1,0.004716,1.024,1.042,1.051,1.177,FALSE,0,"2005-06-06",21.060001373291,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",32,"Soybean","Corn","No-Till"
"3132","USGS-423900090172100","R2","2005-06-08 14:49:00","2005-06-08 14:54:00",0.018,0.08333,0.216,0.216,0.108,0.072,0.036,0.018,12.09,0.004352,13.1,0.004716,0,0,1.06,1.195,FALSE,0,"2005-06-08",25.1600017547607,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",34,"Soybean","Corn","No-Till"
"3133","USGS-423900090172100","R2","2005-06-09 20:26:00","2005-06-09 21:00:00",0.054,0.5667,0.09529,0.216,0.162,0.108,0.09,0.054,29.44,0.0265,34.07,0.03066,0,0.018,1.078,1.213,FALSE,0,"2005-06-09",21.3800010681152,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",35,"Soybean","Corn","No-Till"
"3134","USGS-423900090172100","R2","2005-06-11 01:16:00","2005-06-11 03:20:00",0.153,2.067,0.07403,1.08,0.648,0.432,0.252,0.126,130.4,0.3286,123.2,0.3104,0,0.054,1.132,1.204,FALSE,0,"2005-06-11",24.3000011444092,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",37,"Soybean","Corn","No-Till"
"3135","USGS-423900090172100","R2","2005-06-12 00:33:00","2005-06-12 03:06:00",1.365,2.55,0.5353,3.78,2.916,2.316,2.116,1.275,1376,29.12,1329,28.12,0.153,0.153,1.267,1.357,TRUE,38.2,"2005-06-12",24.4900016784668,FALSE,FALSE,17.2,749232,0.000611826510346595,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",38,"Soybean","Corn","No-Till"
"3136","USGS-423900090172100","R2","2005-06-14 08:06:00","2005-06-14 08:13:00",0.027,0.1167,0.2314,0.216,0.162,0.108,0.054,0.027,17.56,0.009483,19.5,0.01053,0,0,1.59,2.65,FALSE,0,"2005-06-14",22.9000015258789,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",40,"Soybean","Corn","No-Till"
"3137","USGS-423900090172100","R2","2005-06-25 05:34:00","2005-06-25 06:15:00",0.09,0.6833,0.1317,0.648,0.378,0.252,0.144,0.09,66.06,0.09513,67.03,0.09652,0,0,0,1.392,FALSE,0,"2005-06-25",26.4700012207031,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",51,"Soybean","Corn","No-Till"
"3138","USGS-423900090172100","R2","2005-06-26 01:15:00","2005-06-26 05:00:00",0.995,3.75,0.2653,3.048,2.73,2,1.144,0.689,826.5,9.455,850.9,9.734,0.09,0.09,0.09,0.886,FALSE,0,"2005-06-26",23.7900009155273,FALSE,FALSE,17.2,749232,0,"Surface","Beef and Grain","Corn-Soybean","No","No","Tama silt loam","B","Well drained",5,30.5,2005,0,"2005-05-05",52,"Soybean","Corn","No-Till"
