"","ProjectName","Field_Name","StudyPeriod","UseableYears","Ongoing","Monitoring","State","County","LAT_approx","LONG_approx","FarmEnterprise","CropRotation","LandCover","Tillage","Manure","Tile","BasinArea_ac","SoilType","HydrologicGroup","DrainageClass","MeanSlope_per","IncludeAverages","Notes","event_n","MajorWatershed_HUC8","Watershed_HUC10","Watershed_HUC12","HUC12","USGS_Station_Number","frozen","storm","unique_storm_number","storm_start","storm_end","runoff_volume","peak_discharge","area_ft2","runoff_in","water_year","month"
"850","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2005-9",2005-02-24 19:30:00,2005-02-25 08:45:00,4673,0.2605,1720620,0.0325905778149737,"2005",2
"851","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2005-10",2005-02-25 18:00:00,2005-02-26 13:00:00,7365,0.4906,1720620,0.0513652055654357,"2005",2
"852","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2005-11",2005-02-26 20:00:00,2005-02-27 07:25:00,826,0.03612,1720620,0.00576071416117446,"2005",2
"853","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2005-12",2005-02-27 20:00:00,2005-02-28 10:50:00,5190,0.1586,1720620,0.0361962548383722,"2005",2
"854","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2005-13",2005-02-28 23:00:00,2005-03-01 06:11:00,474.7,0.02776,1720620,0.00331066708512048,"2005",2
"855","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2005-14",2005-03-03 19:05:00,2005-03-04 06:40:00,3086,0.1884,1720620,0.0215224744568818,"2005",3
"856","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2005-15",2005-03-04 18:00:00,2005-03-05 10:42:00,7504,0.4123,1720620,0.0523346235659239,"2005",3
"857","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2005-16",2005-03-05 16:08:00,2005-03-06 05:00:00,6401,0.4009,1720620,0.0446420476339924,"2005",3
"858","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2005-17",2005-03-06 16:18:00,2005-03-06 20:00:00,1005,0.1486,1720620,0.00700910137043624,"2005",3
"859","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2005-18",2005-06-12 01:29:00,2005-06-12 01:49:00,120.3,0.2025,1720620,0.000838999895386547,"2005",6
"860","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2005-19",2005-09-19 11:02:00,2005-09-19 11:22:00,117.5,0.1872,1720620,0.000819472050772396,"2005",9
"861","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2006-1",2006-03-09 00:06:00,2006-03-09 06:20:00,20740,3.723,1720620,0.144645534749102,"2006",3
"862","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2006-2",2006-04-16 22:27:00,2006-04-16 22:40:00,19,0.04473,1720620,0.000132510374167451,"2006",4
"863","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2007-1",2007-02-22 01:45:00,2007-02-22 04:00:00,200.3,0.0378,1720620,0.00139693831293371,"2007",2
"864","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2007-2",2007-02-22 23:00:00,2007-02-23 08:00:00,2038,0.1432,1720620,0.014213481187014,"2007",2
"865","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2007-3",2007-03-01 18:15:00,2007-03-02 19:45:00,5922,0.09465,1720620,0.0413013913589288,"2007",3
"866","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2007-4",2007-03-09 18:15:00,2007-03-10 15:43:00,4709,0.1063,1720620,0.0328416501028699,"2007",3
"867","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2007-4",2007-03-10 15:43:00,2007-03-11 15:15:00,74420,5.382,1720620,0.519022212923249,"2007",3
"868","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2007-4",2007-03-11 15:45:00,2007-03-12 09:30:00,52220,4.276,1720620,0.364194302053911,"2007",3
"869","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2007-5",2007-03-12 12:30:00,2007-03-12 21:30:00,12730,1.482,1720620,0.0887819506921923,"2007",3
"870","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2007-6",2007-04-03 08:20:00,2007-04-03 08:30:00,11.5,0.02776,1720620,8.02036475224047e-05,"2007",4
"871","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2007-7",2007-07-04 02:58:00,2007-07-04 04:30:00,29390,46.39,1720620,0.204972626146389,"2007",7
"872","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2007-8",2007-07-18 03:37:00,2007-07-18 05:30:00,10500,6.813,1720620,0.0732294173030652,"2007",7
"873","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2007-9",2007-08-22 22:55:00,2007-08-23 00:35:00,2963,1.163,1720620,0.0206646441399031,"2007",8
"874","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2007-10",2007-08-27 14:54:00,2007-08-27 16:09:00,685.4,0.399,1720620,0.00478013739233532,"2007",8
"875","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2008-1",2007-10-18 04:15:00,2007-10-18 04:33:00,8.6,0.0132,1720620,5.997837988632e-05,"2008",10
"876","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2008-1",2007-10-18 04:45:00,2007-10-18 05:02:00,8.6,0.0099,1720620,5.997837988632e-05,"2008",10
"877","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2008-1",2007-10-18 05:05:00,2007-10-18 06:11:00,1426,0.8376,1720620,0.00994525229277818,"2008",10
"878","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2008-2",2007-10-18 09:33:00,2007-10-18 10:00:00,9,0.0045,1720620,6.27680719740559e-05,"2008",10
"879","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2008-2",2007-10-18 10:35:00,2007-10-18 11:35:00,475.2,0.3152,1720620,0.00331415420023015,"2008",10
"880","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2008-3",2008-01-07 20:30:00,2008-01-08 22:43:00,3672,0.1157,1720620,0.0256093733654148,"2008",1
"881","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2008-4",2008-03-03 03:25:00,2008-03-04 07:45:00,19150,0.8547,1720620,0.133556508700352,"2008",3
"882","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2008-5",2008-03-12 20:14:00,2008-03-13 14:45:00,5590,0.345,1720620,0.038985946926108,"2008",3
"883","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2008-5",2008-03-13 16:15:00,2008-03-14 16:00:00,53730,4.021,1720620,0.374725389685113,"2008",3
"884","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2008-5",2008-03-14 16:30:00,2008-03-15 13:45:00,27530,1.895,1720620,0.192000557938418,"2008",3
"885","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2008-6",2008-03-15 18:45:00,2008-03-16 10:00:00,3007,0.209,1720620,0.020971510269554,"2008",3
"886","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2008-7",2008-03-16 19:15:00,2008-03-17 02:15:00,1192,0.111,1720620,0.00831328242145273,"2008",3
"887","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2008-8",2008-03-18 17:45:00,2008-03-19 02:00:00,1356,0.1054,1720620,0.00945705617742442,"2008",3
"888","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2008-9",2008-03-19 16:45:00,2008-03-20 01:45:00,1797,0.11,1720620,0.0125326917041532,"2008",3
"889","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2008-10",2008-03-20 18:15:00,2008-03-21,293.8,0.0233,1720620,0.00204902883844196,"2008",3
"890","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Frozen","Storm","2008-11",2008-03-31 15:56:00,2008-03-31 16:45:00,60.5,0.0441,1720620,0.000421940928270042,"2008",3
"891","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2008-12",2008-04-25 14:30:00,2008-04-25 17:15:00,2125,0.8264,1720620,0.0148202392160965,"2008",4
"892","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2008-13",2008-05-02 06:53:00,2008-05-02 08:45:00,138.2,0.0497,1720620,0.000963838616312724,"2008",5
"893","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2008-14",2008-05-26 01:46:00,2008-05-26 02:05:00,25.9,0.0484,1720620,0.000180632562680894,"2008",5
"894","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2008-14",2008-05-26 02:26:00,2008-05-26 03:00:00,146.9,0.1947,1720620,0.00102451441922098,"2008",5
"895","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2008-15",2008-05-30 09:06:00,2008-05-30 10:19:00,138.2,0.0733,1720620,0.000963838616312724,"2008",5
"896","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2008-16",2008-06-05 09:58:00,2008-06-05 12:24:00,6610,3.192,1720620,0.0460996617498344,"2008",6
"897","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Storm","2008-17",2008-06-08 04:07:00,2008-06-08 06:45:00,29830,18.72,1720620,0.208041287442899,"2008",6
"898","Riechers","R3","WY2004-WY2010",7,"No","Surface","WI","Lafayette",42.64615,-90.28792,"Beef and Grain","Corn-Soybean","Cultivated Crops","No","Yes","No",39.5,"Tama silt loam","B","Well drained",5,"Yes","",139,"Apple-Plum","Galena River","Madden Branch",70600050301,"USGS-423846090171600","Non-Frozen","Non-storm","2008-17",2008-06-08 06:45:00,2008-06-08 13:52:00,864,0.0341,1720620,0.00602573490950936,"2008",6
