"USGS_Station_Number","P_start","P_end","rain_mm","duration_hr","Ievent_mm_hr","I5_mm_hr","I10_mm_hr","I15_mm_hr","I30_mm_hr","I60_mm_hr","energy_m1","erosivity_m1","energy_m2","erosivity_m2","ARFdays1_mm","ARFdays2_mm","ARFdays7_mm","ARFdays14_mm","Field_Name","BasinArea_ac","Date","Tmp","P_frozen","area_ft2","P_event_id","Associated_Q","Q_event_count","Q_total_volume_raw","Q_total_volume","Q_event_ids","Shared_Q","Q_total_mm_raw","Q_total_mm","Monitoring","FarmEnterprise","CropRotation","LandCover","LandCover_Updated","Tile","Tile_Notes","SoilType","Hydrologic_Group","DrainageClass","MeanSlope_per","Clay_Fraction","Water_Year","Season","Tillage_Basin_Coverage","Tillage_Total","Tillage_Fall","Tillage_Spring","Tillage_Summer","Tillage_Summer_Previous","Crop_Basin_Coverage","Previous_PerennialFrac","Current_PerennialFrac","Residue_Fall_Frac","Residue_Spring_Frac","PerennialFrac","Crop_Source","Tillage_Passes","Tillage_Window","Residue_Frac","Residue"
"USGS-423740088592701",2019-10-21 13:44:00,2019-10-21 18:07:00,7.62,4.383,1.738376,18.288,12.192,8.128,4.064,2.54,166.3,0.266,185.1,0.2962,0,0,0,6.096,"AR1",18.5,2019-10-21,14.1100006103516,FALSE,805860,1199,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-423740088592701",2019-10-22 06:21:00,2019-10-22 08:17:00,0.508,1.933,0.262636,3.048,1.524,1.016,0.508,0.254,11.88,0.002376,10.03,0.002006,7.62,7.62,7.62,13.716,"AR1",18.5,2019-10-22,13.2300004959106,FALSE,805860,1200,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-423740088592701",2019-10-23 22:42:00,2019-10-24 02:31:00,4.572,3.817,1.197864,6.096,6.096,4.064,3.556,2.794,85.47,0.1197,101.4,0.1419,0,0.508,8.128,14.224,"AR1",18.5,2019-10-23,6.09000015258789,FALSE,805860,1201,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-423740088592701",2019-10-26 21:46:00,2019-10-27 06:01:00,24.892,8.25,3.01752,9.144,9.144,8.128,7.112,7.112,537.3,1.504,632.6,1.771,0,0,12.7,12.7,"AR1",18.5,2019-10-26,4.34000015258789,FALSE,805860,1202,TRUE,1,178.2,178.2,"167",FALSE,0.0674004914004914,0.0674004914004914,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-423740088592701",2019-10-29 05:06:00,2019-10-29 07:10:00,0.762,2.067,0.368808,3.048,1.524,1.016,1.016,0.508,15.5,0.006199,14.43,0.005773,0,1.27,30.226,37.846,"AR1",18.5,2019-10-29,3.6100001335144,FALSE,805860,1203,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-423740088592701",2019-11-02 05:33:00,2019-11-02 07:20:00,1.27,1.783,0.712216,3.048,1.524,1.016,1.016,0.762,22.54,0.009015,23.4,0.00936,0,0,25.908,38.608,"AR1",18.5,2019-11-02,-0.420000016689301,TRUE,805860,1204,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-423740088592701",2019-11-04 01:38:00,2019-11-04 06:13:00,3.556,4.583,0.77597,3.048,1.524,2.032,1.524,1.27,55.77,0.03346,62.83,0.0377,0,1.27,2.032,39.878,"AR1",18.5,2019-11-04,4.46000003814697,FALSE,805860,1205,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-423740088592701",2019-11-17 18:41:00,2019-11-18 01:24:00,4.318,6.717,0.642874,3.048,1.524,2.032,1.524,1.27,65.49,0.03929,71.58,0.04295,0,0,0,3.556,"AR1",18.5,2019-11-17,-0.710000038146973,TRUE,805860,1206,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-423740088592701",2019-11-21 05:50:00,2019-11-21 11:28:00,13.208,5.633,2.344674,15.24,13.716,13.208,10.16,7.874,313.7,1.255,346,1.384,0,0,4.318,4.318,"AR1",18.5,2019-11-21,6.15000009536743,FALSE,805860,1207,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-423740088592701",2019-11-26 21:35:00,2019-11-27 08:14:00,16.256,10.65,1.526286,54.864,33.528,23.368,14.224,8.89,428.1,2.397,452,2.531,0,0,13.208,17.526,"AR1",18.5,2019-11-26,4.28000020980835,FALSE,805860,1208,TRUE,1,911.4,911.4,"168",FALSE,0.344718338172884,0.344718338172884,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-423740088592701",2019-12-01 00:15:00,2019-12-01 04:48:00,6.096,4.55,1.33985,15.24,10.668,8.128,4.572,2.54,132.1,0.2377,145.5,0.2619,0.508,0.508,17.272,34.798,"AR1",18.5,2019-12-01,3.02000021934509,FALSE,805860,1209,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-423740088592701",2019-12-01 11:24:00,2019-12-01 13:43:00,4.318,2.317,1.863852,6.096,6.096,5.08,4.572,3.556,89.73,0.1615,104.5,0.1881,6.604,6.604,23.368,40.894,"AR1",18.5,2019-12-01,3.02000021934509,FALSE,805860,1210,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-423740088592701",2019-12-28 15:05:00,2019-12-28 20:43:00,4.826,5.633,0.856742,6.096,4.572,4.064,3.048,1.524,82.52,0.09902,95.88,0.1151,0,0,0,0,"AR1",18.5,2019-12-28,-0.770000040531158,TRUE,805860,1211,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-423740088592701",2019-12-29 03:13:00,2019-12-29 11:23:00,13.716,8.167,1.679448,9.144,6.096,5.08,3.556,2.794,257.7,0.3607,308.4,0.4318,4.826,4.826,4.826,4.826,"AR1",18.5,2019-12-29,6.03000020980835,FALSE,805860,1212,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-423740088592701",2019-12-30 02:50:00,2019-12-30 08:00:00,10.922,5.167,2.114042,12.192,10.668,9.144,7.112,4.826,220,0.6161,258.5,0.7239,13.716,18.542,18.542,18.542,"AR1",18.5,2019-12-30,6.8600001335144,FALSE,805860,1213,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-423740088592701",2020-01-11 04:42:00,2020-01-11 08:20:00,2.032,3.633,0.559308,3.048,1.524,1.016,1.016,0.762,32.66,0.01307,33.37,0.01335,0.254,0.508,0.508,29.972,"AR1",18.5,2020-01-11,0.320000022649765,FALSE,805860,1214,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-01-23 18:15:00,2020-01-23 22:00:00,2.032,3.75,0.541782,6.096,3.048,2.032,1.016,1.016,40.99,0.0164,39,0.0156,0,0,0,2.286,"AR1",18.5,2020-01-23,-2.4300000667572,TRUE,805860,1215,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-01-24 12:09:00,2020-01-24 21:54:00,12.7,9.75,1.302512,6.096,4.572,5.08,4.572,4.064,240.7,0.4332,289.7,0.5214,2.032,2.032,2.032,4.318,"AR1",18.5,2020-01-24,-0.700000047683716,TRUE,805860,1216,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-01-25 00:10:00,2020-01-25 00:46:00,0.762,0.6,1.27,3.048,1.524,1.016,1.016,0.762,15.97,0.006388,17.06,0.006823,12.7,14.732,14.732,17.018,"AR1",18.5,2020-01-25,1.33000004291534,FALSE,805860,1217,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-01-25 20:25:00,2020-01-26 00:48:00,5.08,4.383,1.159002,3.048,3.048,3.048,3.048,2.54,89.1,0.1069,107,0.1284,1.27,14.224,15.748,15.748,"AR1",18.5,2020-01-25,1.33000004291534,FALSE,805860,1218,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-02-17 18:13:00,2020-02-17 22:05:00,1.016,3.867,0.262636,3.048,1.524,1.016,0.508,0.254,18.34,0.003667,15,0.003,0,0,0,0,"AR1",18.5,2020-02-17,-4.77000045776367,TRUE,805860,1219,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-02-18 03:23:00,2020-02-18 11:14:00,6.604,7.85,0.841248,3.048,3.048,2.032,2.032,1.778,102.4,0.08193,120.2,0.09616,1.016,1.016,1.016,1.016,"AR1",18.5,2020-02-18,0.650000035762787,FALSE,805860,1220,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-03-03 15:56:00,2020-03-03 16:03:00,0.508,0.1167,4.35356,3.048,3.048,2.032,1.016,0.508,13.28,0.005313,14.28,0.00571,0,0,0,0,"AR1",18.5,2020-03-03,0.970000028610229,FALSE,805860,1221,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-03-09 12:21:00,2020-03-10 04:11:00,21.59,15.83,1.363472,9.144,7.62,6.096,5.08,3.81,372.9,0.7459,455.4,0.9108,0,0,0.762,0.762,"AR1",18.5,2020-03-09,10.4200000762939,FALSE,805860,1222,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-03-11 06:03:00,2020-03-11 07:06:00,0.762,1.05,0.725678,3.048,1.524,1.016,1.016,0.508,15.51,0.006205,15.44,0.006177,0,21.59,21.844,22.352,"AR1",18.5,2020-03-11,5.30000019073486,FALSE,805860,1223,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-03-12 23:26:00,2020-03-12 23:59:00,1.016,0.55,1.847342,3.048,3.048,2.032,1.524,1.016,20.8,0.01248,23.7,0.01422,0,0.762,22.352,23.114,"AR1",18.5,2020-03-12,4.48000001907349,FALSE,805860,1224,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-03-18 14:44:00,2020-03-18 18:29:00,2.794,3.75,0.744982,3.048,1.524,2.032,1.524,1.016,44.47,0.02668,49.21,0.02952,0,0,1.016,23.368,"AR1",18.5,2020-03-18,3.30000019073486,FALSE,805860,1225,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-03-19 17:09:00,2020-03-20 01:02:00,13.462,7.883,1.707642,21.336,15.24,12.192,8.128,7.366,311.6,0.997,340.9,1.091,1.27,2.794,3.81,26.162,"AR1",18.5,2020-03-19,3.73000025749207,FALSE,805860,1226,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-03-20 04:24:00,2020-03-20 09:14:00,13.462,4.833,2.78638,15.24,10.668,9.144,7.62,4.826,303.1,0.9094,346.3,1.039,13.462,16.256,16.256,39.624,"AR1",18.5,2020-03-20,7.03000020980835,FALSE,805860,1227,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-03-27 23:46:00,2020-03-28 02:54:00,5.842,3.133,1.86436,18.288,12.192,8.128,4.572,3.048,144.4,0.26,154.7,0.2785,0,0.254,0.254,29.972,"AR1",18.5,2020-03-27,4.90000009536743,FALSE,805860,1228,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-03-28 04:58:00,2020-03-28 12:29:00,10.414,7.517,1.38557,9.144,7.62,7.112,5.588,5.334,218,0.4795,250.5,0.5512,5.842,6.096,6.096,35.814,"AR1",18.5,2020-03-28,7.3100004196167,FALSE,805860,1229,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-03-28 18:05:00,2020-03-28 18:36:00,2.54,0.5167,4.9149,15.24,10.668,8.128,4.572,2.54,71.08,0.128,74.19,0.1335,16.256,16.51,16.51,46.228,"AR1",18.5,2020-03-28,7.3100004196167,FALSE,805860,1230,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-03-28 20:55:00,2020-03-28 21:12:00,0.508,0.2833,1.792986,3.048,1.524,1.016,1.016,0.508,12.39,0.004956,12.87,0.005146,18.796,18.796,19.05,48.768,"AR1",18.5,2020-03-28,7.3100004196167,FALSE,805860,1231,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-04-04 04:03:00,2020-04-04 07:57:00,2.032,3.9,0.520954,3.048,3.048,2.032,1.016,0.762,33.44,0.01338,33.91,0.01356,0,0,13.716,19.812,"AR1",18.5,2020-04-04,9.94000053405762,FALSE,805860,1232,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-04-08 19:33:00,2020-04-08 22:30:00,3.048,2.95,1.033272,6.096,6.096,4.064,2.54,1.778,57.5,0.0575,66.02,0.06602,0.254,0.762,2.794,22.606,"AR1",18.5,2020-04-08,15.8900003433228,FALSE,805860,1233,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-04-11 22:51:00,2020-04-12 02:43:00,4.572,3.867,1.18237,6.096,4.572,3.048,2.032,1.524,75.44,0.06035,90.38,0.0723,0,0,4.064,6.35,"AR1",18.5,2020-04-11,4.55000019073486,FALSE,805860,1234,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-04-13 01:48:00,2020-04-13 06:59:00,16.002,5.183,3.0861,24.384,21.336,20.32,15.24,10.668,437,2.622,455.7,2.734,1.27,4.572,8.636,10.668,"AR1",18.5,2020-04-13,8.55000019073486,FALSE,805860,1235,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-04-20 23:29:00,2020-04-21 01:33:00,1.016,2.067,0.49149,3.048,3.048,2.032,1.016,0.762,19.77,0.007909,19.44,0.007776,0,0,0,24.638,"AR1",18.5,2020-04-20,6.48000049591064,FALSE,805860,1236,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-04-22 18:26:00,2020-04-22 19:33:00,1.016,1.117,0.909828,6.096,3.048,2.032,1.524,0.762,21.56,0.01294,22.81,0.01369,0,1.016,1.016,24.892,"AR1",18.5,2020-04-22,5.70000028610229,FALSE,805860,1237,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-04-23 00:15:00,2020-04-23 03:11:00,4.572,2.933,1.558544,9.144,7.62,7.112,5.588,3.048,96.84,0.213,109.3,0.2404,1.016,1.778,2.032,22.86,"AR1",18.5,2020-04-23,9.28000068664551,FALSE,805860,1238,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-04-27 18:01:00,2020-04-27 21:18:00,4.572,3.283,1.392428,12.192,7.62,5.08,3.048,2.032,99.06,0.1189,109.5,0.1314,0,0,6.604,6.604,"AR1",18.5,2020-04-27,11.0100002288818,FALSE,805860,1239,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-04-28 19:26:00,2020-04-28 21:05:00,18.288,1.65,11.08456,48.768,36.576,30.48,23.368,16.51,640.2,5.89,625.4,5.753,2.032,4.572,10.16,11.176,"AR1",18.5,2020-04-28,10.8500003814697,FALSE,805860,1240,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-423740088592701",2020-04-29 11:51:00,2020-04-29 18:31:00,32.766,6.667,4.9149,48.768,38.1,33.528,25.4,14.478,973.2,9.732,1003,10.03,18.288,22.86,28.448,29.464,"AR1",18.5,2020-04-29,14.2600002288818,FALSE,805860,1241,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef and cash crop (grain and specialty)","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Warsaw silt loam","High-infiltration","Well drained",1.9,0.235,2020,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
