"field_year","Field_Name","estimated","frozen","storm_start","storm_end","month_name","runoff_in","runoff_volume_cubicft","peak_discharge_cfs","sediment_yield_lbsac","cl_yield_lbsac","no3_yield_lbsac","nh4_yield_lbsac","orgn_yield_lbsac","tn_yield_lbsac","srp_yield_lbsac","tp_yield_lbsac","sediment_conc_mgL","cl_conc_mgL","no3_conc_mgL","nh4_conc_mgL","orgn_conc_mgL","tn_conc_mgL","srp_conc_mgL","tp_conc_mgL","sediment_load_lbs","cl_load_lbs","no3_load_lbs","nh4_load_lbs","orgn_load_lbs","tn_load_lbs","srp_load_lbs","tp_load_pounds"
"2013","JF4","Measured","Non-Frozen",2013-06-13 02:15:00,2013-06-13 04:30:00,"Jun",0.0391971664698937,1992,0.71,7.89,0.0968,0.032,0.0516,0.0887,0.172,0.00563,0.023,"888","10.9","3.6",5.81,9.99,19.4,0.634,2.59,110,1.36,0.448,0.722,1.24,2.41,0.0788,0.322
"2013","JF4","Measured","Non-Frozen",2013-06-23 01:45:00,2013-06-23 06:00:00,"Jun",0.299685163321527,15230,5.06,28.6,0.571,0.149,0.0835,0.473,0.706,0.0612,0.141,"421","8.4","2.2",1.23,6.97,10.4,0.901,2.07,400,7.99,2.09,1.17,6.63,9.89,0.857,1.97
"2013","JF4","Measured","Non-Frozen",2013-06-23 06:00:00,2013-06-23 11:00:00,"Jun",0.13844942935852,7036,1.494,2.98,0.477,0.113,0.043,0.161,0.317,0.0314,0.0477,"95","15.2","3.6",1.37,5.13,10.1,1,1.52,41.7,6.68,1.58,0.602,2.25,4.44,0.439,0.668
"2013","JF4","Measured","Non-Frozen",2013-06-25 08:00:00,2013-06-25 12:30:00,"Jun",0.15021645021645,7634,1.45,3.47,0.334,0.0443,0.0143,0.134,0.193,0.0278,0.0426,"102","9.8","1.3",0.42,3.94,5.66,0.818,1.25,48.6,4.67,0.62,0.2,1.88,2.7,0.39,0.596
"2014","JF4","Measured","Frozen",2014-03-10 19:30:00,2014-03-11 14:30:00,"Mar",0.0978551751279024,4973,0.1216,0.754,0.761,0.00444,0.306,0.446,0.756,0.0652,0.108,"34","34.3","0.2",13.8,20.1,34.1,2.94,4.87,10.6,10.6,0.0621,4.28,6.24,10.6,0.913,1.51
"2014","JF4","Measured","Frozen",2014-03-11 14:30:00,2014-03-13 16:00:00,"Mar",0.402597402597403,20460,0.4256,2.28,2.46,0.00456,1.51,1.81,3.32,0.39,0.571,"25","27","0.1",16.5,19.8,36.4,4.27,6.26,31.9,34.5,0.0639,21.1,25.3,46.4,5.45,8
"2014","JF4","Estimated","Frozen",2014-03-13 16:00:00,2014-03-14 16:15:00,"Mar",0.113754427390791,5781,0.1296,0.593,0.409,0.00258,0.26,0.293,0.556,0.071,0.1,"23","15.9","0.1",10.1,11.4,21.6,2.76,3.88,8.3,5.72,0.0361,3.64,4.11,7.78,0.994,1.4
"2014","JF4","Measured","Frozen",2014-03-14 16:15:00,2014-03-16 15:30:00,"Mar",0.365997638724911,18600,0.6038,1.74,0.39,0.0166,0.303,0.245,0.564,0.103,0.124,"21","4.7","0.2",3.65,2.95,6.8,1.24,1.5,24.4,5.46,0.232,4.24,3.43,7.9,1.44,1.74
"2014","JF4","Measured","Frozen",2014-03-18 16:30:00,2014-03-19 19:00:00,"Mar",0.180027548209366,9149,0.3774,0.898,0.106,0.00408,0.0779,0.0934,0.175,0.027,0.0335,"22","2.6","0.1",1.91,2.29,4.3,0.663,0.82,12.6,1.49,0.0571,1.09,1.31,2.46,0.379,0.468
"2014","JF4","Estimated","Frozen",2014-03-19 19:00:00,2014-03-20 16:00:00,"Mar",0.0301062573789847,1530,0.05481,0.109,0.0171,0.00102,0.0105,0.014,0.0256,0.00362,0.00457,"16","2.5","0.15",1.54,2.06,3.75,0.53,0.67,1.53,0.239,0.0143,0.148,0.196,0.358,0.0506,0.064
"2014","JF4","Estimated","Frozen",2014-03-20 16:00:00,2014-03-21 16:15:00,"Mar",0.157831562377017,8021,0.3846,0.572,0.0894,0.00536,0.0553,0.0735,0.134,0.019,0.024,"16","2.5","0.15",1.54,2.06,3.75,0.53,0.67,8.01,1.25,0.0751,0.774,1.03,1.88,0.265,0.335
"2014","JF4","Measured","Frozen",2014-03-21 16:15:00,2014-03-22 18:00:00,"Mar",0.122727272727273,6237,0.3314,0.278,0.0667,0.00556,0.0328,0.0506,0.089,0.011,0.0145,"10","2.4","0.2",1.18,1.82,3.2,0.397,0.52,3.89,0.934,0.0779,0.459,0.709,1.25,0.155,0.202
"2014","JF4","Estimated","Frozen",2014-03-22 18:00:00,2014-03-23 03:15:00,"Mar",0.000460448642266824,23.4,0.00426,0.00104,0.000251,2.09e-05,0.000123,0.00019,0.000334,4.15e-05,5.43e-05,"10","2.4","0.2",1.18,1.82,3.2,0.397,0.52,0.0146,0.00351,0.000292,0.00172,0.00266,0.00468,0.00058,0.00076
"2014","JF4","Estimated","Frozen",2014-03-23 15:15:00,2014-03-24 15:00:00,"Mar",0.000393545848091303,20,0.0018,0.000894,0.000214,1.79e-05,0.000105,0.000163,0.000286,3.55e-05,4.65e-05,"10","2.4","0.2",1.18,1.82,3.2,0.397,0.52,0.0125,0.003,0.00025,0.00148,0.00228,0.004,0.000497,0.000651
"2014","JF4","Measured","Frozen",2014-03-27 13:30:00,2014-03-29 01:45:00,"Mar",0.604683195592286,30730,2.17,40.6,1.44,0.0959,0.854,1.48,2.43,0.392,0.612,"296","10.5","0.7",6.23,10.8,17.7,2.86,4.47,568,20.1,1.34,12,20.7,34,5.49,8.57
"2014","JF4","Measured","Non-Frozen",2014-04-13 22:45:00,2014-04-14 06:45:00,"Apr",0.147619047619048,7502,0.916,1.64,0.174,0.0502,0.087,0.124,0.261,0.135,0.153,"49","5.2","1.5",2.6,3.7,7.8,4.03,4.57,22.9,2.44,0.703,1.22,1.73,3.65,1.89,2.14
"2014","JF4","Measured","Non-Frozen",2014-04-24 14:30:00,2014-04-24 21:00:00,"Apr",0.075383707201889,3831,0.4104,0.41,0.0905,0.0307,0.00974,0.026,0.0665,0.0132,0.0161,"24","5.3","1.8",0.57,1.52,3.89,0.775,0.944,5.74,1.27,0.43,0.136,0.364,0.93,0.185,0.226
"2014","JF4","Estimated","Non-Frozen",2014-04-24 22:15:00,2014-04-25 01:00:00,"Apr",0.011404958677686,579.6,0.1255,0.0724,0.0178,0.00517,0.000698,0.00483,0.0107,0.00354,0.00424,"28","6.9","2",0.27,1.87,4.14,1.37,1.64,1.01,0.25,0.0724,0.00977,0.0677,0.15,0.0496,0.0593
"2014","JF4","Measured","Non-Frozen",2014-04-28 13:15:00,2014-04-28 22:00:00,"Apr",0.101298701298701,5148,0.5894,0.643,0.158,0.0459,0.0062,0.0429,0.095,0.0314,0.0376,"28","6.9","2",0.27,1.87,4.14,1.37,1.64,9,2.22,0.643,0.0868,0.601,1.33,0.44,0.527
"2014","JF4","Estimated","Non-Frozen",2014-04-29 10:00:00,2014-04-29 14:00:00,"Apr",0.0305194805194805,1551,0.262,0.194,0.0477,0.0138,0.00187,0.0129,0.0286,0.00948,0.0113,"28","6.9","2",0.27,1.87,4.14,1.37,1.64,2.71,0.668,0.194,0.0261,0.181,0.401,0.133,0.159
"2014","JF4","Measured","Non-Frozen",2014-06-01 21:30:00,2014-06-02 01:45:00,"Jun",0.164836678473042,8377,1.956,37,0.179,0.149,0.0273,0.234,0.411,0.0504,0.109,"991","4.8","4",0.73,6.27,11,1.35,2.91,518,2.51,2.09,0.382,3.28,5.75,0.706,1.52
"2014","JF4","Measured","Non-Frozen",2014-06-07 18:45:00,2014-06-07 21:00:00,"Jun",0.0979535615899252,4978,2.38,68.7,0.118,0.0577,0.0373,0.271,0.366,0.0194,0.0888,"3100","5.3","2.6",1.68,12.2,16.5,0.875,4,962,1.65,0.808,0.522,3.8,5.13,0.272,1.24
"2014","JF4","Measured","Non-Frozen",2014-06-17 02:45:00,2014-06-17 05:15:00,"Jun",0.140141676505313,7122,2.475,18.2,0.127,0.14,0.0191,0.0889,0.248,0.0193,0.0391,"573","4","4.4",0.6,2.8,7.8,0.609,1.23,255,1.78,1.96,0.267,1.24,3.47,0.271,0.547
"2014","JF4","Measured","Non-Frozen",2014-06-18 11:00:00,2014-06-18 15:15:00,"Jun",0.311688311688312,15840,5.426,22,0.155,0.148,0.0332,0.212,0.393,0.0407,0.0776,"311","2.2","2.1",0.47,3,5.57,0.576,1.1,308,2.18,2.08,0.465,2.97,5.51,0.57,1.09
"2014","JF4","Measured","Non-Frozen",2014-06-19 06:30:00,2014-06-19 13:15:00,"Jun",1.19598583234947,60780,16.62,49.1,0.949,0.569,0.1,0.577,1.25,0.205,0.325,"181","3.5","2.1",0.37,2.13,4.6,0.758,1.2,687,13.3,7.97,1.4,8.08,17.5,2.88,4.55
"2015","JF4","Estimated","Frozen",2015-03-07 22:00:00,2015-03-08 17:00:00,"Mar",0.0104486422668241,531,0.0121,0.0166,0.0277,0.00189,0.00601,0.00403,0.0119,0.00165,0.00194,"7","11.7","0.8",2.54,1.7,5.04,0.696,0.82,0.232,0.388,0.0265,0.0842,0.0564,0.167,0.0231,0.0272
"2015","JF4","Measured","Frozen",2015-03-08 17:00:00,2015-03-09 16:00:00,"Mar",0.319559228650138,16240,0.8547,0.507,0.847,0.0579,0.184,0.123,0.365,0.0504,0.0594,"7","11.7","0.8",2.54,1.7,5.04,0.696,0.82,7.1,11.9,0.811,2.58,1.72,5.11,0.706,0.831
"2015","JF4","Measured","Frozen",2015-03-09 16:00:00,2015-03-10 14:00:00,"Mar",0.52125147579693,26490,1.69,1.42,0.685,0.0236,0.198,0.188,0.41,0.0515,0.0688,"12","5.8","0.2",1.68,1.59,3.47,0.436,0.582,19.8,9.59,0.331,2.78,2.63,5.74,0.721,0.963
"2015","JF4","Measured","Frozen",2015-03-10 14:00:00,2015-03-10 23:45:00,"Mar",0.063754427390791,3240,0.2944,0.13,0.0809,0.00289,0.0217,0.0179,0.0425,0.00854,0.00975,"9","5.6","0.2",1.5,1.24,2.94,0.591,0.675,1.82,1.13,0.0404,0.303,0.251,0.595,0.12,0.137
"2015","JF4","Estimated","Frozen",2015-03-11 16:45:00,2015-03-11 19:00:00,"Mar",0.000608028335301063,30.9,0.00518,0.00124,0.000772,2.76e-05,0.000207,0.000171,0.000406,8.15e-05,9.31e-05,"9","5.6","0.2",1.5,1.24,2.94,0.591,0.675,0.0174,0.0108,0.000386,0.0029,0.00239,0.00568,0.00114,0.0013
"2015","JF4","Estimated","Non-Frozen",2015-04-07 23:00:00,2015-04-07 23:30:00,"Apr",0.000108225108225108,5.5,0.00541,0.000764,0.000128,4.93e-06,6.9e-06,4.36e-05,5.55e-05,1.33e-05,1.79e-05,"31","5.2","0.2",0.28,1.77,2.25,0.538,0.724,0.0107,0.0018,6.9e-05,9.67e-05,0.000611,0.000777,0.000186,0.00025
"2015","JF4","Measured","Non-Frozen",2015-04-08 03:00:00,2015-04-08 06:15:00,"Apr",0.0164895710350256,838,0.153,0.116,0.0194,0.000747,0.00105,0.00661,0.00841,0.00201,0.00271,"31","5.2","0.2",0.28,1.77,2.25,0.538,0.724,1.62,0.272,0.0105,0.0146,0.0926,0.118,0.0281,0.0379
"2015","JF4","Estimated","Non-Frozen",2015-04-09 16:00:00,2015-04-09 18:00:00,"Apr",0.112337662337662,5709,1.16,1.73,0.0509,0.0127,0.00713,0.0514,0.0713,0.0114,0.0189,"68","2","0.5",0.28,2.02,2.8,0.448,0.744,24.2,0.713,0.178,0.0998,0.72,0.998,0.16,0.265
"2015","JF4","Measured","Non-Frozen",2015-04-09 18:00:00,2015-04-09 21:30:00,"Apr",0.0568673750491932,2890,0.9681,0.876,0.0258,0.00644,0.00361,0.026,0.0361,0.00577,0.00959,"68","2","0.5",0.28,2.02,2.8,0.448,0.744,12.3,0.361,0.0902,0.0505,0.365,0.505,0.0808,0.134
"2015","JF4","Measured","Non-Frozen",2015-04-10 00:45:00,2015-04-10 03:50:00,"Apr",0.085655253837072,4353,0.71,3.9,0.0485,0.00388,0.0115,0.0658,0.0811,0.00775,0.0217,"201","2.5","0.2",0.59,3.39,4.18,0.399,1.12,54.6,0.679,0.0544,0.16,0.921,1.14,0.108,0.304
"2015","JF4","Estimated","Non-Frozen",2015-04-10 03:50:00,2015-04-10 07:30:00,"Apr",0.0472255017709563,2400,0.5011,2.15,0.0268,0.00214,0.00632,0.0363,0.0447,0.00427,0.012,"201","2.5","0.2",0.59,3.39,4.18,0.399,1.12,30.1,0.375,0.03,0.0884,0.508,0.626,0.0598,0.168
"2015","JF4","Estimated","Non-Frozen",2015-04-10 14:30:00,2015-04-10 18:30:00,"Apr",0.020857929948839,1060,0.1597,0.95,0.0118,0.000945,0.00279,0.016,0.0198,0.00189,0.00529,"201","2.5","0.2",0.59,3.39,4.18,0.399,1.12,13.3,0.165,0.0132,0.039,0.224,0.277,0.0264,0.0741
"2015","JF4","Measured","Non-Frozen",2015-06-12 02:15:00,2015-06-12 06:15:00,"Jun",0.030224321133412,1536,0.2194,0.00685,0.0952,0.0678,0.00205,0.0142,0.0841,0.00822,0.00945,"2","13.9","9.9",0.3,2.08,12.3,1.2,1.38,0.0959,1.33,0.949,0.0288,0.199,1.18,0.115,0.132
"2015","JF4","Estimated","Non-Frozen",2015-07-13 21:45:00,2015-07-13 23:30:00,"Jul",0.0150728059818969,766,0.3399,0.00342,0.0475,0.0338,0.00102,0.0071,0.0419,0.0041,0.00471,"2","13.9","9.9",0.3,2.08,12.3,1.2,1.38,0.0478,0.665,0.473,0.0143,0.0995,0.587,0.0574,0.066
"2016","JF4","Estimated","Non-Frozen",2015-12-13 10:00:00,2015-12-13 13:15:00,"Dec",0.014931129476584,758.8,0.1369,0.132,0.00677,0.00102,0.00122,0.00582,0.00805,0.00376,0.00453,"39","2","0.3",0.36,1.72,2.38,1.11,1.34,1.85,0.0947,0.0142,0.0171,0.0815,0.113,0.0526,0.0635
"2016","JF4","Measured","Non-Frozen",2015-12-13 16:00:00,2015-12-13 20:00:00,"Dec",0.0612750885478158,3114,0.674,0.542,0.0278,0.00417,0.005,0.0239,0.0331,0.0154,0.0186,"39","2","0.3",0.36,1.72,2.38,1.11,1.34,7.58,0.389,0.0583,0.07,0.334,0.463,0.216,0.261
"2016","JF4","Measured","Non-Frozen",2015-12-14,2015-12-14 17:30:00,"Dec",0.927784336875246,47150,4.171,17.7,0.315,0.021,0.0294,0.328,0.378,0.184,0.223,"84","1.5","0.1",0.14,1.56,1.8,0.874,1.06,247,4.42,0.294,0.412,4.59,5.3,2.57,3.12
"2016","JF4","Estimated","Non-Frozen",2015-12-24 01:15:00,2015-12-24 04:00:00,"Dec",0.0299881936245573,1524,0.478,0.265,0.0136,0.00204,0.00245,0.0117,0.0162,0.00754,0.0091,"39","2","0.3",0.36,1.72,2.38,1.11,1.34,3.71,0.19,0.0285,0.0342,0.164,0.226,0.106,0.127
"2016","JF4","Estimated","Frozen",2016-02-19 23:30:00,2016-02-20 10:45:00,"Feb",0.00863636363636364,438.9,0.01748,0.00979,0.00372,0.000196,0.00149,0.00299,0.00468,0.000904,0.00114,"5","1.9","0.1",0.76,1.53,2.39,0.462,0.584,0.137,0.0521,0.00274,0.0208,0.0419,0.0655,0.0127,0.016
"2016","JF4","Measured","Frozen",2016-02-20 19:00:00,2016-02-21 16:00:00,"Feb",0.126092089728453,6408,0.2725,0.143,0.0543,0.00286,0.0217,0.0437,0.0683,0.0132,0.0167,"5","1.9","0.1",0.76,1.53,2.39,0.462,0.584,2,0.76,0.04,0.304,0.612,0.956,0.185,0.234
"2016","JF4","Measured","Frozen",2016-02-21 19:30:00,2016-02-22 10:00:00,"Feb",0.037012987012987,1881,0.07963,0.0419,0.0227,0.00252,0.00587,0.0131,0.0215,0.00422,0.0053,"5","2.7","0.3",0.7,1.56,2.56,0.503,0.632,0.587,0.317,0.0352,0.0822,0.183,0.301,0.0591,0.0742
"2016","JF4","Estimated","Frozen",2016-02-27 19:00:00,2016-02-28 11:30:00,"Feb",0.129161747343566,6564,0.451,0.117,0.0585,0.0117,0.0164,0.0296,0.0577,0.0122,0.0287,"4","2","0.4",0.56,1.01,1.97,0.417,0.981,1.64,0.82,0.164,0.229,0.414,0.807,0.171,0.402
"2016","JF4","Estimated","Frozen",2016-02-28 16:00:00,2016-02-29 02:45:00,"Feb",0.0615899252262889,3130,0.2665,0.0558,0.0279,0.00558,0.00782,0.0141,0.0275,0.00582,0.0137,"4","2","0.4",0.56,1.01,1.97,0.417,0.981,0.782,0.391,0.0782,0.109,0.197,0.385,0.0815,0.192
"2016","JF4","Measured","Frozen",2016-03-06 20:15:00,2016-03-07 11:15:00,"Mar",0.0633215269578906,3218,0.2402,0.0574,0.0287,0.00574,0.00803,0.0145,0.0283,0.00598,0.0141,"4","2","0.4",0.56,1.01,1.97,0.417,0.981,0.803,0.402,0.0803,0.112,0.203,0.396,0.0838,0.197
"2016","JF4","Estimated","Frozen",2016-03-07 17:15:00,2016-03-07 19:15:00,"Mar",0.00139118457300276,70.7,0.02047,0.00126,0.00063,0.000126,0.000176,0.000318,0.000621,0.000131,0.000309,"4","2","0.4",0.56,1.01,1.97,0.417,0.981,0.0176,0.00882,0.00176,0.00247,0.00446,0.00869,0.00184,0.00433
"2016","JF4","Measured","Non-Frozen",2016-03-16 02:15:00,2016-03-16 07:00:00,"Mar",0.107300275482094,5453,1.072,1.68,0.0754,0.0122,0.00608,0.0433,0.0615,0.00878,0.0149,"69","3.1","0.5",0.25,1.78,2.53,0.361,0.611,23.5,1.06,0.17,0.0851,0.606,0.861,0.123,0.208
"2016","JF4","Estimated","Non-Frozen",2016-03-26 21:00:00,2016-03-27 00:15:00,"Mar",0.00807556080283353,410.4,0.09639,0.00732,0.00366,0.000732,0.00102,0.00185,0.00361,0.000763,0.0018,"4","2","0.4",0.56,1.01,1.97,0.417,0.981,0.102,0.0512,0.0102,0.0143,0.0259,0.0505,0.0107,0.0251
"2016","JF4","Measured","Non-Frozen",2016-03-31 03:00:00,2016-03-31 07:45:00,"Mar",0.570641479732389,29000,5.623,56.9,0.0323,0.0259,0.0414,0.459,0.526,0.0401,0.171,"440","0.5","0.2",0.32,3.55,4.07,0.31,1.32,797,0.453,0.362,0.579,6.43,7.37,0.561,2.39
"2016","JF4","Measured","Non-Frozen",2016-03-31 07:45:00,2016-03-31 11:45:00,"Mar",0.0590712317985045,3002,0.5596,0.964,0.0295,0.00268,0.00295,0.0254,0.0311,0.00497,0.00855,"72","2.2","0.2",0.22,1.9,2.32,0.371,0.639,13.5,0.412,0.0375,0.0412,0.356,0.435,0.0695,0.12
"2016","JF4","Measured","Non-Frozen",2016-06-01 01:15:00,2016-06-01 03:30:00,"Jun",0.0445887445887446,2266,0.679,0.778,0.0293,0.0333,0.00243,0.0196,0.0554,0.0047,0.00671,"77","2.9","3.3",0.24,1.94,5.48,0.465,0.664,10.9,0.41,0.467,0.034,0.274,0.775,0.0658,0.0939
"2016","JF4","Estimated","Non-Frozen",2016-06-13 15:00:00,2016-06-13 17:15:00,"Jun",0.00162731208185754,82.7,0.03724,0.0284,0.00107,0.00122,8.85e-05,0.000715,0.00202,0.000171,0.000245,"77","2.9","3.3",0.24,1.94,5.48,0.465,0.664,0.397,0.015,0.017,0.00124,0.01,0.0283,0.0024,0.00343
"2016","JF4","Measured","Non-Frozen",2016-06-15 02:15:00,2016-06-15 06:45:00,"Jun",0.332743014561196,16910,5.105,10.8,0.0528,0.00377,0.00905,0.131,0.144,0.0214,0.0451,"143","0.7","0.1",0.12,1.74,1.91,0.284,0.598,151,0.739,0.0528,0.127,1.84,2.02,0.3,0.631
"2016","JF4","Measured","Non-Frozen",2016-08-24 06:30:00,2016-08-24 10:15:00,"Aug",0.084887839433294,4314,1.506,12.5,0.0212,0.00769,0.000769,0.102,0.111,0.0181,0.0602,"650","1.1","0.4",0.04,5.31,5.75,0.94,3.13,175,0.296,0.108,0.0108,1.43,1.55,0.253,0.843
"2016","JF4","Measured","Non-Frozen",2016-09-07 09:00:00,2016-09-07 11:00:00,"Sep",0.0273907910271547,1392,0.5244,0.453,0.00559,0.0031,0.000683,0.0103,0.0141,0.00444,0.00627,"73","0.9","0.5",0.11,1.66,2.27,0.715,1.01,6.34,0.0782,0.0435,0.00956,0.144,0.197,0.0621,0.0878
"2016","JF4","Measured","Non-Frozen",2016-09-07 11:45:00,2016-09-07 14:45:00,"Sep",0.208972845336482,10620,3.765,4.74,0.0118,0.00237,0.00379,0.0653,0.0715,0.0201,0.0372,"100","0.5","0.1",0.08,1.38,1.51,0.424,0.785,66.3,0.166,0.0331,0.053,0.915,1,0.281,0.52
"2016","JF4","Estimated","Non-Frozen",2016-09-07 17:15:00,2016-09-07 18:15:00,"Sep",0.00158205430932704,80.4,0.04839,0.0358,8.96e-05,1.79e-05,2.87e-05,0.000494,0.000541,0.000152,0.000281,"100","0.5","0.1",0.08,1.38,1.51,0.424,0.785,0.502,0.00125,0.000251,0.000401,0.00692,0.00757,0.00213,0.00394
"2016","JF4","Measured","Non-Frozen",2016-09-09 15:00:00,2016-09-09 21:30:00,"Sep",0.186186540731995,9462,0.925,1.65,0.0506,0.0295,0.00422,0.0553,0.089,0.022,0.031,"39","1.2","0.7",0.1,1.31,2.11,0.522,0.734,23,0.709,0.413,0.0591,0.774,1.25,0.308,0.434
"2016","JF4","Measured","Non-Frozen",2016-09-10 08:30:00,2016-09-10 12:45:00,"Sep",0.0603502558048013,3067,0.6542,0.451,0.00821,0.00274,0.00137,0.0208,0.0249,0.0061,0.00862,"33","0.6","0.2",0.1,1.52,1.82,0.446,0.63,6.32,0.115,0.0383,0.0191,0.291,0.348,0.0854,0.121
"2016","JF4","Measured","Non-Frozen",2016-09-21 12:15:00,2016-09-21 18:15:00,"Sep",0.375245966155057,19070,2.802,22.9,0.051,0.017,0.00255,0.26,0.28,0.0389,0.107,"269","0.6","0.2",0.03,3.06,3.29,0.458,1.26,320,0.714,0.238,0.0357,3.64,3.92,0.545,1.5
"2016","JF4","Measured","Non-Frozen",2016-09-22 03:15:00,2016-09-22 16:30:00,"Sep",1.49449035812672,75950,6.532,53.9,0.0847,0.0169,0.00677,0.637,0.66,0.0904,0.257,"159","0.5","0.1",0.02,1.88,1.95,0.267,0.76,754,1.19,0.237,0.0948,8.91,9.25,1.27,3.6
"2017","JF4","Measured","Non-Frozen",2016-10-26 09:15:00,2016-10-26 12:15:00,"Oct",0.0256788665879575,1305,0.2472,0.227,0.0756,0.00698,0.000349,0.0107,0.018,0.00721,0.0082,"39","13","1.2",0.06,1.84,3.1,1.24,1.41,3.18,1.06,0.0978,0.00489,0.15,0.253,0.101,0.115
"2017","JF4","Measured","Frozen",2017-01-18 18:00:00,2017-01-21 14:00:00,"Jan",0.0881149153876427,4478,0.07185,0.0399,0.0479,0.000998,0.00419,0.0242,0.0294,0.00737,0.00831,"4","2.4","0.1",0.21,1.21,1.47,0.369,0.416,0.559,0.671,0.014,0.0587,0.338,0.411,0.103,0.116
"2017","JF4","Measured","Frozen",2017-01-21 14:00:00,2017-01-23 15:45:00,"Jan",0.187406532861078,9524,0.162,0.0849,0.0297,0.00212,0.00637,0.0285,0.0369,0.0102,0.0111,"4","0.7","0.1",0.15,0.67,0.87,0.24,0.261,1.19,0.416,0.0297,0.0892,0.398,0.517,0.143,0.155
"2017","JF4","Measured","Frozen",2017-01-23 15:45:00,2017-01-24 12:00:00,"Jan",0.037465564738292,1904,0.1148,0.017,0.00425,0.000425,0.000934,0.00611,0.00747,0.00188,0.00203,"4","0.5","0.1",0.11,0.72,0.88,0.221,0.239,0.238,0.0594,0.00594,0.0131,0.0856,0.105,0.0263,0.0284
"2017","JF4","Measured","Frozen",2017-02-18 19:30:00,2017-02-19 02:15:00,"Feb",0.0677489177489178,3443,0.3684,0.0614,0.0138,0.000768,0.00353,0.0111,0.0154,0.00321,0.00408,"4","0.9","0.1",0.23,0.72,1,0.209,0.266,0.86,0.193,0.0107,0.0494,0.155,0.215,0.0449,0.0572
"2017","JF4","Measured","Frozen",2017-02-19 19:45:00,2017-02-19 23:00:00,"Feb",0.0106591892955529,541.7,0.07647,0.0217,0.00314,0.000121,0.000507,0.00205,0.00268,0.000563,0.000722,"9","1.3","0.1",0.21,0.85,1.11,0.233,0.299,0.304,0.044,0.00169,0.0071,0.0287,0.0375,0.00788,0.0101
"2017","JF4","Measured","Non-Frozen",2017-02-20 21:45:00,2017-02-21 05:00:00,"Feb",0.146831955922865,7462,0.7204,0.266,0.0599,0.00666,0.00499,0.0419,0.0536,0.00639,0.00922,"8","1.8","0.2",0.15,1.26,1.61,0.192,0.277,3.73,0.839,0.0932,0.0699,0.587,0.75,0.0894,0.129
"2017","JF4","Measured","Non-Frozen",2017-03-07 03:30:00,2017-03-07 07:15:00,"Mar",0.12306178669815,6254,1.328,5.05,0.0363,0.00139,0.00948,0.06,0.0708,0.00775,0.0212,"181","1.3","0.1",0.34,2.15,2.54,0.278,0.761,70.7,0.508,0.0195,0.133,0.839,0.992,0.109,0.297
"2017","JF4","Measured","Non-Frozen",2017-04-04 08:15:00,2017-04-04 16:45:00,"Apr",0.0738292011019284,3752,0.2976,0.435,0.00418,0.000837,0.00201,0.0238,0.0266,0.00385,0.00627,"26","0.5","0.1",0.12,1.42,1.59,0.23,0.375,6.09,0.0586,0.0117,0.0281,0.333,0.372,0.0539,0.0878
"2017","JF4","Measured","Non-Frozen",2017-04-20 05:00:00,2017-04-20 10:00:00,"Apr",0.0934474616292798,4749,0.6665,1.84,0.00529,0.00106,0.00275,0.036,0.0398,0.00517,0.0111,"87","0.5","0.1",0.13,1.7,1.88,0.244,0.524,25.8,0.0741,0.0148,0.0385,0.504,0.557,0.0723,0.155
"2017","JF4","Estimated","Non-Frozen",2017-05-01 13:45:00,2017-05-01 16:15:00,"May",0.0179260133805588,911,0.209,0.353,0.00102,0.000203,0.000528,0.00691,0.00764,0.000991,0.00213,"87","0.5","0.1",0.13,1.7,1.88,0.244,0.524,4.95,0.0142,0.00284,0.00739,0.0967,0.107,0.0139,0.0298
"2017","JF4","Measured","Non-Frozen",2017-05-16 06:15:00,2017-05-16 10:15:00,"May",0.178197560015742,9056,1.506,2.91,2.35,0.00202,0.352,0.742,1.1,0.257,0.337,"72","58.2","0.1",8.72,18.4,27.2,6.36,8.34,40.7,32.9,0.0283,4.93,10.4,15.3,3.6,4.71
"2017","JF4","Measured","Non-Frozen",2017-05-17 22:45:00,2017-05-18 04:30:00,"May",0.170326643053916,8656,2.43,5.21,0.587,0.00386,0.11,0.314,0.428,0.0656,0.105,"135","15.2","0.1",2.86,8.14,11.1,1.7,2.72,73,8.21,0.054,1.55,4.4,6,0.919,1.47
"2017","JF4","Estimated","Non-Frozen",2017-05-20 20:15:00,2017-05-20 21:30:00,"May",0.000804801259346714,40.9,0.0179,0.00219,0.000529,0.000803,4e-04,0.00111,0.00232,0.000254,0.000275,"12","2.9","4.4",2.19,6.11,12.7,1.39,1.51,0.0306,0.00741,0.0112,0.00559,0.0156,0.0324,0.00355,0.00386
"2017","JF4","Estimated","Non-Frozen",2017-06-23 02:15:00,2017-06-23 03:45:00,"Jun",0.00882526564344746,448.5,0.2025,0.024,0.0058,0.0088,0.00438,0.0122,0.0254,0.00278,0.00302,"12","2.9","4.4",2.19,6.11,12.7,1.39,1.51,0.336,0.0812,0.123,0.0613,0.171,0.356,0.0389,0.0423
"2017","JF4","Estimated","Non-Frozen",2017-06-23 04:45:00,2017-06-23 07:15:00,"Jun",0.0437426210153483,2223,0.8292,0.119,0.0288,0.0436,0.0217,0.0606,0.126,0.0138,0.015,"12","2.9","4.4",2.19,6.11,12.7,1.39,1.51,1.67,0.403,0.611,0.304,0.848,1.76,0.193,0.21
